          50 ,          50
 -0.26938776E+001  0.12494311E+001 -0.16480143E+002
 -0.26938776E+001  0.13009184E+001 -0.16459717E+002
 -0.26938776E+001  0.13524057E+001 -0.16439728E+002
 -0.26938776E+001  0.14038930E+001 -0.16420213E+002
 -0.26938776E+001  0.14553804E+001 -0.16401215E+002
 -0.26938776E+001  0.15068677E+001 -0.16382780E+002
 -0.26938776E+001  0.15583550E+001 -0.16364963E+002
 -0.26938776E+001  0.16098423E+001 -0.16347821E+002
 -0.26938776E+001  0.16613296E+001 -0.16331423E+002
 -0.26938776E+001  0.17128170E+001 -0.16315844E+002
 -0.26938776E+001  0.17643043E+001 -0.16301172E+002
 -0.26938776E+001  0.18157916E+001 -0.16287502E+002
 -0.26938776E+001  0.18672789E+001 -0.16274944E+002
 -0.26938776E+001  0.19187663E+001 -0.16263623E+002
 -0.26938776E+001  0.19702536E+001 -0.16253676E+002
 -0.26938776E+001  0.20217409E+001 -0.16245259E+002
 -0.26938776E+001  0.20732282E+001 -0.16238543E+002
 -0.26938776E+001  0.21247155E+001 -0.16233718E+002
 -0.26938776E+001  0.21762029E+001 -0.16230989E+002
 -0.26938776E+001  0.22276902E+001 -0.16230576E+002
 -0.26938776E+001  0.22791775E+001 -0.16232711E+002
 -0.26938776E+001  0.23306648E+001 -0.16237635E+002
 -0.26938776E+001  0.23821521E+001 -0.16245586E+002
 -0.26938776E+001  0.24336395E+001 -0.16256801E+002
 -0.26938776E+001  0.24851268E+001 -0.16271498E+002
 -0.26938776E+001  0.25366141E+001 -0.16289869E+002
 -0.26938776E+001  0.25881014E+001 -0.16312073E+002
 -0.26938776E+001  0.26395888E+001 -0.16338224E+002
 -0.26938776E+001  0.26910761E+001 -0.16368382E+002
 -0.26938776E+001  0.27425634E+001 -0.16402553E+002
 -0.26938776E+001  0.27940507E+001 -0.16440684E+002
 -0.26938776E+001  0.28455380E+001 -0.16482668E+002
 -0.26938776E+001  0.28970254E+001 -0.16528348E+002
 -0.26938776E+001  0.29485127E+001 -0.16577524E+002
 -0.26938776E+001  0.30000000E+001 -0.16629965E+002
 
 -0.23265306E+001  0.47712125E+000 -0.16821775E+002
 -0.23265306E+001  0.52860858E+000 -0.16797573E+002
 -0.23265306E+001  0.58009590E+000 -0.16773515E+002
 -0.23265306E+001  0.63158322E+000 -0.16749614E+002
 -0.23265306E+001  0.68307054E+000 -0.16725879E+002
 -0.23265306E+001  0.73455786E+000 -0.16702324E+002
 -0.23265306E+001  0.78604518E+000 -0.16678962E+002
 -0.23265306E+001  0.83753250E+000 -0.16655808E+002
 -0.23265306E+001  0.88901983E+000 -0.16632875E+002
 -0.23265306E+001  0.94050715E+000 -0.16610182E+002
 -0.23265306E+001  0.99199447E+000 -0.16587744E+002
 -0.23265306E+001  0.10434818E+001 -0.16565583E+002
 -0.23265306E+001  0.10949691E+001 -0.16543718E+002
 -0.23265306E+001  0.11464564E+001 -0.16522173E+002
 -0.23265306E+001  0.11979438E+001 -0.16500972E+002
 -0.23265306E+001  0.12494311E+001 -0.16480143E+002
 -0.23265306E+001  0.13009184E+001 -0.16459718E+002
 -0.23265306E+001  0.13524057E+001 -0.16439728E+002
 -0.23265306E+001  0.14038930E+001 -0.16420214E+002
 -0.23265306E+001  0.14553804E+001 -0.16401215E+002
 -0.23265306E+001  0.15068677E+001 -0.16382781E+002
 -0.23265306E+001  0.15583550E+001 -0.16364963E+002
 -0.23265306E+001  0.16098423E+001 -0.16347821E+002
 -0.23265306E+001  0.16613296E+001 -0.16331423E+002
 -0.23265306E+001  0.17128170E+001 -0.16315844E+002
 -0.23265306E+001  0.17643043E+001 -0.16301172E+002
 -0.23265306E+001  0.18157916E+001 -0.16287502E+002
 -0.23265306E+001  0.18672789E+001 -0.16274944E+002
 -0.23265306E+001  0.19187663E+001 -0.16263623E+002
 -0.23265306E+001  0.19702536E+001 -0.16253676E+002
 -0.23265306E+001  0.20217409E+001 -0.16245259E+002
 -0.23265306E+001  0.20732282E+001 -0.16238543E+002
 -0.23265306E+001  0.21247155E+001 -0.16233718E+002
 -0.23265306E+001  0.21762029E+001 -0.16230989E+002
 -0.23265306E+001  0.22276902E+001 -0.16230576E+002
 -0.23265306E+001  0.22791775E+001 -0.16232711E+002
 -0.23265306E+001  0.23306648E+001 -0.16237635E+002
 -0.23265306E+001  0.23821521E+001 -0.16245587E+002
 -0.23265306E+001  0.24336395E+001 -0.16256801E+002
 -0.23265306E+001  0.24851268E+001 -0.16271498E+002
 -0.23265306E+001  0.25366141E+001 -0.16289869E+002
 -0.23265306E+001  0.25881014E+001 -0.16312074E+002
 -0.23265306E+001  0.26395888E+001 -0.16338224E+002
 -0.23265306E+001  0.26910761E+001 -0.16368382E+002
 -0.23265306E+001  0.27425634E+001 -0.16402553E+002
 -0.23265306E+001  0.27940507E+001 -0.16440684E+002
 -0.23265306E+001  0.28455380E+001 -0.16482668E+002
 -0.23265306E+001  0.28970254E+001 -0.16528348E+002
 -0.23265306E+001  0.29485127E+001 -0.16577524E+002
 -0.23265306E+001  0.30000000E+001 -0.16629965E+002
 
 -0.19591837E+001  0.47712125E+000 -0.16821775E+002
 -0.19591837E+001  0.52860858E+000 -0.16797573E+002
 -0.19591837E+001  0.58009590E+000 -0.16773515E+002
 -0.19591837E+001  0.63158322E+000 -0.16749614E+002
 -0.19591837E+001  0.68307054E+000 -0.16725879E+002
 -0.19591837E+001  0.73455786E+000 -0.16702324E+002
 -0.19591837E+001  0.78604518E+000 -0.16678962E+002
 -0.19591837E+001  0.83753250E+000 -0.16655808E+002
 -0.19591837E+001  0.88901983E+000 -0.16632875E+002
 -0.19591837E+001  0.94050715E+000 -0.16610182E+002
 -0.19591837E+001  0.99199447E+000 -0.16587744E+002
 -0.19591837E+001  0.10434818E+001 -0.16565583E+002
 -0.19591837E+001  0.10949691E+001 -0.16543718E+002
 -0.19591837E+001  0.11464564E+001 -0.16522173E+002
 -0.19591837E+001  0.11979438E+001 -0.16500972E+002
 -0.19591837E+001  0.12494311E+001 -0.16480143E+002
 -0.19591837E+001  0.13009184E+001 -0.16459718E+002
 -0.19591837E+001  0.13524057E+001 -0.16439728E+002
 -0.19591837E+001  0.14038930E+001 -0.16420214E+002
 -0.19591837E+001  0.14553804E+001 -0.16401215E+002
 -0.19591837E+001  0.15068677E+001 -0.16382781E+002
 -0.19591837E+001  0.15583550E+001 -0.16364963E+002
 -0.19591837E+001  0.16098423E+001 -0.16347821E+002
 -0.19591837E+001  0.16613296E+001 -0.16331423E+002
 -0.19591837E+001  0.17128170E+001 -0.16315845E+002
 -0.19591837E+001  0.17643043E+001 -0.16301172E+002
 -0.19591837E+001  0.18157916E+001 -0.16287502E+002
 -0.19591837E+001  0.18672789E+001 -0.16274944E+002
 -0.19591837E+001  0.19187663E+001 -0.16263623E+002
 -0.19591837E+001  0.19702536E+001 -0.16253676E+002
 -0.19591837E+001  0.20217409E+001 -0.16245259E+002
 -0.19591837E+001  0.20732282E+001 -0.16238544E+002
 -0.19591837E+001  0.21247155E+001 -0.16233718E+002
 -0.19591837E+001  0.21762029E+001 -0.16230989E+002
 -0.19591837E+001  0.22276902E+001 -0.16230576E+002
 -0.19591837E+001  0.22791775E+001 -0.16232712E+002
 -0.19591837E+001  0.23306648E+001 -0.16237635E+002
 -0.19591837E+001  0.23821521E+001 -0.16245587E+002
 -0.19591837E+001  0.24336395E+001 -0.16256802E+002
 -0.19591837E+001  0.24851268E+001 -0.16271498E+002
 -0.19591837E+001  0.25366141E+001 -0.16289870E+002
 -0.19591837E+001  0.25881014E+001 -0.16312074E+002
 -0.19591837E+001  0.26395888E+001 -0.16338224E+002
 -0.19591837E+001  0.26910761E+001 -0.16368382E+002
 -0.19591837E+001  0.27425634E+001 -0.16402553E+002
 -0.19591837E+001  0.27940507E+001 -0.16440684E+002
 -0.19591837E+001  0.28455380E+001 -0.16482669E+002
 -0.19591837E+001  0.28970254E+001 -0.16528348E+002
 -0.19591837E+001  0.29485127E+001 -0.16577524E+002
 -0.19591837E+001  0.30000000E+001 -0.16629965E+002
 
 -0.15918367E+001  0.47712125E+000 -0.16821775E+002
 -0.15918367E+001  0.52860858E+000 -0.16797573E+002
 -0.15918367E+001  0.58009590E+000 -0.16773515E+002
 -0.15918367E+001  0.63158322E+000 -0.16749614E+002
 -0.15918367E+001  0.68307054E+000 -0.16725879E+002
 -0.15918367E+001  0.73455786E+000 -0.16702324E+002
 -0.15918367E+001  0.78604518E+000 -0.16678962E+002
 -0.15918367E+001  0.83753250E+000 -0.16655808E+002
 -0.15918367E+001  0.88901983E+000 -0.16632875E+002
 -0.15918367E+001  0.94050715E+000 -0.16610182E+002
 -0.15918367E+001  0.99199447E+000 -0.16587745E+002
 -0.15918367E+001  0.10434818E+001 -0.16565583E+002
 -0.15918367E+001  0.10949691E+001 -0.16543718E+002
 -0.15918367E+001  0.11464564E+001 -0.16522173E+002
 -0.15918367E+001  0.11979438E+001 -0.16500972E+002
 -0.15918367E+001  0.12494311E+001 -0.16480143E+002
 -0.15918367E+001  0.13009184E+001 -0.16459718E+002
 -0.15918367E+001  0.13524057E+001 -0.16439729E+002
 -0.15918367E+001  0.14038930E+001 -0.16420214E+002
 -0.15918367E+001  0.14553804E+001 -0.16401215E+002
 -0.15918367E+001  0.15068677E+001 -0.16382781E+002
 -0.15918367E+001  0.15583550E+001 -0.16364963E+002
 -0.15918367E+001  0.16098423E+001 -0.16347821E+002
 -0.15918367E+001  0.16613296E+001 -0.16331423E+002
 -0.15918367E+001  0.17128170E+001 -0.16315845E+002
 -0.15918367E+001  0.17643043E+001 -0.16301172E+002
 -0.15918367E+001  0.18157916E+001 -0.16287502E+002
 -0.15918367E+001  0.18672789E+001 -0.16274945E+002
 -0.15918367E+001  0.19187663E+001 -0.16263623E+002
 -0.15918367E+001  0.19702536E+001 -0.16253677E+002
 -0.15918367E+001  0.20217409E+001 -0.16245260E+002
 -0.15918367E+001  0.20732282E+001 -0.16238544E+002
 -0.15918367E+001  0.21247155E+001 -0.16233719E+002
 -0.15918367E+001  0.21762029E+001 -0.16230990E+002
 -0.15918367E+001  0.22276902E+001 -0.16230577E+002
 -0.15918367E+001  0.22791775E+001 -0.16232712E+002
 -0.15918367E+001  0.23306648E+001 -0.16237636E+002
 -0.15918367E+001  0.23821521E+001 -0.16245588E+002
 -0.15918367E+001  0.24336395E+001 -0.16256803E+002
 -0.15918367E+001  0.24851268E+001 -0.16271499E+002
 -0.15918367E+001  0.25366141E+001 -0.16289871E+002
 -0.15918367E+001  0.25881014E+001 -0.16312075E+002
 -0.15918367E+001  0.26395888E+001 -0.16338225E+002
 -0.15918367E+001  0.26910761E+001 -0.16368383E+002
 -0.15918367E+001  0.27425634E+001 -0.16402554E+002
 -0.15918367E+001  0.27940507E+001 -0.16440685E+002
 -0.15918367E+001  0.28455380E+001 -0.16482669E+002
 -0.15918367E+001  0.28970254E+001 -0.16528349E+002
 -0.15918367E+001  0.29485127E+001 -0.16577525E+002
 -0.15918367E+001  0.30000000E+001 -0.16629966E+002
 
 -0.12244898E+001  0.47712125E+000 -0.16821775E+002
 -0.12244898E+001  0.52860858E+000 -0.16797573E+002
 -0.12244898E+001  0.58009590E+000 -0.16773515E+002
 -0.12244898E+001  0.63158322E+000 -0.16749614E+002
 -0.12244898E+001  0.68307054E+000 -0.16725879E+002
 -0.12244898E+001  0.73455786E+000 -0.16702324E+002
 -0.12244898E+001  0.78604518E+000 -0.16678962E+002
 -0.12244898E+001  0.83753250E+000 -0.16655808E+002
 -0.12244898E+001  0.88901983E+000 -0.16632875E+002
 -0.12244898E+001  0.94050715E+000 -0.16610182E+002
 -0.12244898E+001  0.99199447E+000 -0.16587745E+002
 -0.12244898E+001  0.10434818E+001 -0.16565583E+002
 -0.12244898E+001  0.10949691E+001 -0.16543718E+002
 -0.12244898E+001  0.11464564E+001 -0.16522173E+002
 -0.12244898E+001  0.11979438E+001 -0.16500972E+002
 -0.12244898E+001  0.12494311E+001 -0.16480144E+002
 -0.12244898E+001  0.13009184E+001 -0.16459718E+002
 -0.12244898E+001  0.13524057E+001 -0.16439729E+002
 -0.12244898E+001  0.14038930E+001 -0.16420214E+002
 -0.12244898E+001  0.14553804E+001 -0.16401216E+002
 -0.12244898E+001  0.15068677E+001 -0.16382781E+002
 -0.12244898E+001  0.15583550E+001 -0.16364963E+002
 -0.12244898E+001  0.16098423E+001 -0.16347822E+002
 -0.12244898E+001  0.16613296E+001 -0.16331424E+002
 -0.12244898E+001  0.17128170E+001 -0.16315846E+002
 -0.12244898E+001  0.17643043E+001 -0.16301173E+002
 -0.12244898E+001  0.18157916E+001 -0.16287503E+002
 -0.12244898E+001  0.18672789E+001 -0.16274946E+002
 -0.12244898E+001  0.19187663E+001 -0.16263624E+002
 -0.12244898E+001  0.19702536E+001 -0.16253678E+002
 -0.12244898E+001  0.20217409E+001 -0.16245261E+002
 -0.12244898E+001  0.20732282E+001 -0.16238545E+002
 -0.12244898E+001  0.21247155E+001 -0.16233720E+002
 -0.12244898E+001  0.21762029E+001 -0.16230991E+002
 -0.12244898E+001  0.22276902E+001 -0.16230579E+002
 -0.12244898E+001  0.22791775E+001 -0.16232714E+002
 -0.12244898E+001  0.23306648E+001 -0.16237638E+002
 -0.12244898E+001  0.23821521E+001 -0.16245590E+002
 -0.12244898E+001  0.24336395E+001 -0.16256805E+002
 -0.12244898E+001  0.24851268E+001 -0.16271501E+002
 -0.12244898E+001  0.25366141E+001 -0.16289873E+002
 -0.12244898E+001  0.25881014E+001 -0.16312077E+002
 -0.12244898E+001  0.26395888E+001 -0.16338227E+002
 -0.12244898E+001  0.26910761E+001 -0.16368385E+002
 -0.12244898E+001  0.27425634E+001 -0.16402556E+002
 -0.12244898E+001  0.27940507E+001 -0.16440687E+002
 -0.12244898E+001  0.28455380E+001 -0.16482671E+002
 -0.12244898E+001  0.28970254E+001 -0.16528351E+002
 -0.12244898E+001  0.29485127E+001 -0.16577526E+002
 -0.12244898E+001  0.30000000E+001 -0.16629967E+002
 
 -0.85714286E+000  0.47712125E+000 -0.16821775E+002
 -0.85714286E+000  0.52860858E+000 -0.16797573E+002
 -0.85714286E+000  0.58009590E+000 -0.16773515E+002
 -0.85714286E+000  0.63158322E+000 -0.16749614E+002
 -0.85714286E+000  0.68307054E+000 -0.16725879E+002
 -0.85714286E+000  0.73455786E+000 -0.16702324E+002
 -0.85714286E+000  0.78604518E+000 -0.16678963E+002
 -0.85714286E+000  0.83753250E+000 -0.16655808E+002
 -0.85714286E+000  0.88901983E+000 -0.16632876E+002
 -0.85714286E+000  0.94050715E+000 -0.16610182E+002
 -0.85714286E+000  0.99199447E+000 -0.16587745E+002
 -0.85714286E+000  0.10434818E+001 -0.16565584E+002
 -0.85714286E+000  0.10949691E+001 -0.16543719E+002
 -0.85714286E+000  0.11464564E+001 -0.16522173E+002
 -0.85714286E+000  0.11979438E+001 -0.16500973E+002
 -0.85714286E+000  0.12494311E+001 -0.16480144E+002
 -0.85714286E+000  0.13009184E+001 -0.16459719E+002
 -0.85714286E+000  0.13524057E+001 -0.16439730E+002
 -0.85714286E+000  0.14038930E+001 -0.16420215E+002
 -0.85714286E+000  0.14553804E+001 -0.16401217E+002
 -0.85714286E+000  0.15068677E+001 -0.16382782E+002
 -0.85714286E+000  0.15583550E+001 -0.16364965E+002
 -0.85714286E+000  0.16098423E+001 -0.16347823E+002
 -0.85714286E+000  0.16613296E+001 -0.16331425E+002
 -0.85714286E+000  0.17128170E+001 -0.16315847E+002
 -0.85714286E+000  0.17643043E+001 -0.16301175E+002
 -0.85714286E+000  0.18157916E+001 -0.16287505E+002
 -0.85714286E+000  0.18672789E+001 -0.16274948E+002
 -0.85714286E+000  0.19187663E+001 -0.16263627E+002
 -0.85714286E+000  0.19702536E+001 -0.16253680E+002
 -0.85714286E+000  0.20217409E+001 -0.16245264E+002
 -0.85714286E+000  0.20732282E+001 -0.16238548E+002
 -0.85714286E+000  0.21247155E+001 -0.16233724E+002
 -0.85714286E+000  0.21762029E+001 -0.16230995E+002
 -0.85714286E+000  0.22276902E+001 -0.16230582E+002
 -0.85714286E+000  0.22791775E+001 -0.16232718E+002
 -0.85714286E+000  0.23306648E+001 -0.16237642E+002
 -0.85714286E+000  0.23821521E+001 -0.16245594E+002
 -0.85714286E+000  0.24336395E+001 -0.16256809E+002
 -0.85714286E+000  0.24851268E+001 -0.16271505E+002
 -0.85714286E+000  0.25366141E+001 -0.16289877E+002
 -0.85714286E+000  0.25881014E+001 -0.16312081E+002
 -0.85714286E+000  0.26395888E+001 -0.16338231E+002
 -0.85714286E+000  0.26910761E+001 -0.16368389E+002
 -0.85714286E+000  0.27425634E+001 -0.16402560E+002
 -0.85714286E+000  0.27940507E+001 -0.16440691E+002
 -0.85714286E+000  0.28455380E+001 -0.16482674E+002
 -0.85714286E+000  0.28970254E+001 -0.16528354E+002
 -0.85714286E+000  0.29485127E+001 -0.16577529E+002
 -0.85714286E+000  0.30000000E+001 -0.16629970E+002
 
 -0.48979592E+000  0.47712125E+000 -0.16821775E+002
 -0.48979592E+000  0.52860858E+000 -0.16797573E+002
 -0.48979592E+000  0.58009590E+000 -0.16773516E+002
 -0.48979592E+000  0.63158322E+000 -0.16749614E+002
 -0.48979592E+000  0.68307054E+000 -0.16725879E+002
 -0.48979592E+000  0.73455786E+000 -0.16702325E+002
 -0.48979592E+000  0.78604518E+000 -0.16678963E+002
 -0.48979592E+000  0.83753250E+000 -0.16655808E+002
 -0.48979592E+000  0.88901983E+000 -0.16632876E+002
 -0.48979592E+000  0.94050715E+000 -0.16610183E+002
 -0.48979592E+000  0.99199447E+000 -0.16587746E+002
 -0.48979592E+000  0.10434818E+001 -0.16565584E+002
 -0.48979592E+000  0.10949691E+001 -0.16543720E+002
 -0.48979592E+000  0.11464564E+001 -0.16522174E+002
 -0.48979592E+000  0.11979438E+001 -0.16500974E+002
 -0.48979592E+000  0.12494311E+001 -0.16480146E+002
 -0.48979592E+000  0.13009184E+001 -0.16459720E+002
 -0.48979592E+000  0.13524057E+001 -0.16439731E+002
 -0.48979592E+000  0.14038930E+001 -0.16420217E+002
 -0.48979592E+000  0.14553804E+001 -0.16401219E+002
 -0.48979592E+000  0.15068677E+001 -0.16382785E+002
 -0.48979592E+000  0.15583550E+001 -0.16364967E+002
 -0.48979592E+000  0.16098423E+001 -0.16347826E+002
 -0.48979592E+000  0.16613296E+001 -0.16331429E+002
 -0.48979592E+000  0.17128170E+001 -0.16315851E+002
 -0.48979592E+000  0.17643043E+001 -0.16301179E+002
 -0.48979592E+000  0.18157916E+001 -0.16287510E+002
 -0.48979592E+000  0.18672789E+001 -0.16274953E+002
 -0.48979592E+000  0.19187663E+001 -0.16263632E+002
 -0.48979592E+000  0.19702536E+001 -0.16253686E+002
 -0.48979592E+000  0.20217409E+001 -0.16245270E+002
 -0.48979592E+000  0.20732282E+001 -0.16238555E+002
 -0.48979592E+000  0.21247155E+001 -0.16233731E+002
 -0.48979592E+000  0.21762029E+001 -0.16231003E+002
 -0.48979592E+000  0.22276902E+001 -0.16230590E+002
 -0.48979592E+000  0.22791775E+001 -0.16232727E+002
 -0.48979592E+000  0.23306648E+001 -0.16237650E+002
 -0.48979592E+000  0.23821521E+001 -0.16245603E+002
 -0.48979592E+000  0.24336395E+001 -0.16256818E+002
 -0.48979592E+000  0.24851268E+001 -0.16271514E+002
 -0.48979592E+000  0.25366141E+001 -0.16289886E+002
 -0.48979592E+000  0.25881014E+001 -0.16312090E+002
 -0.48979592E+000  0.26395888E+001 -0.16338239E+002
 -0.48979592E+000  0.26910761E+001 -0.16368397E+002
 -0.48979592E+000  0.27425634E+001 -0.16402567E+002
 -0.48979592E+000  0.27940507E+001 -0.16440697E+002
 -0.48979592E+000  0.28455380E+001 -0.16482680E+002
 -0.48979592E+000  0.28970254E+001 -0.16528359E+002
 -0.48979592E+000  0.29485127E+001 -0.16577534E+002
 -0.48979592E+000  0.30000000E+001 -0.16629974E+002
 
 -0.12244898E+000  0.47712125E+000 -0.16821775E+002
 -0.12244898E+000  0.52860858E+000 -0.16797573E+002
 -0.12244898E+000  0.58009590E+000 -0.16773516E+002
 -0.12244898E+000  0.63158322E+000 -0.16749614E+002
 -0.12244898E+000  0.68307054E+000 -0.16725880E+002
 -0.12244898E+000  0.73455786E+000 -0.16702325E+002
 -0.12244898E+000  0.78604518E+000 -0.16678963E+002
 -0.12244898E+000  0.83753250E+000 -0.16655809E+002
 -0.12244898E+000  0.88901983E+000 -0.16632877E+002
 -0.12244898E+000  0.94050715E+000 -0.16610184E+002
 -0.12244898E+000  0.99199447E+000 -0.16587747E+002
 -0.12244898E+000  0.10434818E+001 -0.16565586E+002
 -0.12244898E+000  0.10949691E+001 -0.16543722E+002
 -0.12244898E+000  0.11464564E+001 -0.16522177E+002
 -0.12244898E+000  0.11979438E+001 -0.16500977E+002
 -0.12244898E+000  0.12494311E+001 -0.16480149E+002
 -0.12244898E+000  0.13009184E+001 -0.16459724E+002
 -0.12244898E+000  0.13524057E+001 -0.16439735E+002
 -0.12244898E+000  0.14038930E+001 -0.16420221E+002
 -0.12244898E+000  0.14553804E+001 -0.16401224E+002
 -0.12244898E+000  0.15068677E+001 -0.16382790E+002
 -0.12244898E+000  0.15583550E+001 -0.16364974E+002
 -0.12244898E+000  0.16098423E+001 -0.16347833E+002
 -0.12244898E+000  0.16613296E+001 -0.16331437E+002
 -0.12244898E+000  0.17128170E+001 -0.16315860E+002
 -0.12244898E+000  0.17643043E+001 -0.16301188E+002
 -0.12244898E+000  0.18157916E+001 -0.16287520E+002
 -0.12244898E+000  0.18672789E+001 -0.16274964E+002
 -0.12244898E+000  0.19187663E+001 -0.16263644E+002
 -0.12244898E+000  0.19702536E+001 -0.16253699E+002
 -0.12244898E+000  0.20217409E+001 -0.16245284E+002
 -0.12244898E+000  0.20732282E+001 -0.16238570E+002
 -0.12244898E+000  0.21247155E+001 -0.16233747E+002
 -0.12244898E+000  0.21762029E+001 -0.16231019E+002
 -0.12244898E+000  0.22276902E+001 -0.16230607E+002
 -0.12244898E+000  0.22791775E+001 -0.16232744E+002
 -0.12244898E+000  0.23306648E+001 -0.16237668E+002
 -0.12244898E+000  0.23821521E+001 -0.16245620E+002
 -0.12244898E+000  0.24336395E+001 -0.16256835E+002
 -0.12244898E+000  0.24851268E+001 -0.16271531E+002
 -0.12244898E+000  0.25366141E+001 -0.16289902E+002
 -0.12244898E+000  0.25881014E+001 -0.16312105E+002
 -0.12244898E+000  0.26395888E+001 -0.16338254E+002
 -0.12244898E+000  0.26910761E+001 -0.16368410E+002
 -0.12244898E+000  0.27425634E+001 -0.16402579E+002
 -0.12244898E+000  0.27940507E+001 -0.16440708E+002
 -0.12244898E+000  0.28455380E+001 -0.16482690E+002
 -0.12244898E+000  0.28970254E+001 -0.16528367E+002
 -0.12244898E+000  0.29485127E+001 -0.16577541E+002
 -0.12244898E+000  0.30000000E+001 -0.16629980E+002
 
  0.24489796E+000  0.47712125E+000 -0.16821775E+002
  0.24489796E+000  0.52860858E+000 -0.16797573E+002
  0.24489796E+000  0.58009590E+000 -0.16773516E+002
  0.24489796E+000  0.63158322E+000 -0.16749615E+002
  0.24489796E+000  0.68307054E+000 -0.16725881E+002
  0.24489796E+000  0.73455786E+000 -0.16702326E+002
  0.24489796E+000  0.78604518E+000 -0.16678965E+002
  0.24489796E+000  0.83753250E+000 -0.16655811E+002
  0.24489796E+000  0.88901983E+000 -0.16632879E+002
  0.24489796E+000  0.94050715E+000 -0.16610187E+002
  0.24489796E+000  0.99199447E+000 -0.16587750E+002
  0.24489796E+000  0.10434818E+001 -0.16565590E+002
  0.24489796E+000  0.10949691E+001 -0.16543726E+002
  0.24489796E+000  0.11464564E+001 -0.16522182E+002
  0.24489796E+000  0.11979438E+001 -0.16500983E+002
  0.24489796E+000  0.12494311E+001 -0.16480156E+002
  0.24489796E+000  0.13009184E+001 -0.16459732E+002
  0.24489796E+000  0.13524057E+001 -0.16439744E+002
  0.24489796E+000  0.14038930E+001 -0.16420231E+002
  0.24489796E+000  0.14553804E+001 -0.16401235E+002
  0.24489796E+000  0.15068677E+001 -0.16382803E+002
  0.24489796E+000  0.15583550E+001 -0.16364988E+002
  0.24489796E+000  0.16098423E+001 -0.16347849E+002
  0.24489796E+000  0.16613296E+001 -0.16331454E+002
  0.24489796E+000  0.17128170E+001 -0.16315879E+002
  0.24489796E+000  0.17643043E+001 -0.16301209E+002
  0.24489796E+000  0.18157916E+001 -0.16287542E+002
  0.24489796E+000  0.18672789E+001 -0.16274988E+002
  0.24489796E+000  0.19187663E+001 -0.16263670E+002
  0.24489796E+000  0.19702536E+001 -0.16253726E+002
  0.24489796E+000  0.20217409E+001 -0.16245312E+002
  0.24489796E+000  0.20732282E+001 -0.16238600E+002
  0.24489796E+000  0.21247155E+001 -0.16233777E+002
  0.24489796E+000  0.21762029E+001 -0.16231050E+002
  0.24489796E+000  0.22276902E+001 -0.16230639E+002
  0.24489796E+000  0.22791775E+001 -0.16232775E+002
  0.24489796E+000  0.23306648E+001 -0.16237699E+002
  0.24489796E+000  0.23821521E+001 -0.16245650E+002
  0.24489796E+000  0.24336395E+001 -0.16256864E+002
  0.24489796E+000  0.24851268E+001 -0.16271558E+002
  0.24489796E+000  0.25366141E+001 -0.16289927E+002
  0.24489796E+000  0.25881014E+001 -0.16312129E+002
  0.24489796E+000  0.26395888E+001 -0.16338275E+002
  0.24489796E+000  0.26910761E+001 -0.16368429E+002
  0.24489796E+000  0.27425634E+001 -0.16402596E+002
  0.24489796E+000  0.27940507E+001 -0.16440723E+002
  0.24489796E+000  0.28455380E+001 -0.16482703E+002
  0.24489796E+000  0.28970254E+001 -0.16528378E+002
  0.24489796E+000  0.29485127E+001 -0.16577550E+002
  0.24489796E+000  0.30000000E+001 -0.16629988E+002
 
  0.61224490E+000  0.47712125E+000 -0.16821775E+002
  0.61224490E+000  0.52860858E+000 -0.16797574E+002
  0.61224490E+000  0.58009590E+000 -0.16773517E+002
  0.61224490E+000  0.63158322E+000 -0.16749616E+002
  0.61224490E+000  0.68307054E+000 -0.16725883E+002
  0.61224490E+000  0.73455786E+000 -0.16702329E+002
  0.61224490E+000  0.78604518E+000 -0.16678969E+002
  0.61224490E+000  0.83753250E+000 -0.16655815E+002
  0.61224490E+000  0.88901983E+000 -0.16632885E+002
  0.61224490E+000  0.94050715E+000 -0.16610193E+002
  0.61224490E+000  0.99199447E+000 -0.16587758E+002
  0.61224490E+000  0.10434818E+001 -0.16565599E+002
  0.61224490E+000  0.10949691E+001 -0.16543737E+002
  0.61224490E+000  0.11464564E+001 -0.16522194E+002
  0.61224490E+000  0.11979438E+001 -0.16500997E+002
  0.61224490E+000  0.12494311E+001 -0.16480172E+002
  0.61224490E+000  0.13009184E+001 -0.16459750E+002
  0.61224490E+000  0.13524057E+001 -0.16439765E+002
  0.61224490E+000  0.14038930E+001 -0.16420254E+002
  0.61224490E+000  0.14553804E+001 -0.16401261E+002
  0.61224490E+000  0.15068677E+001 -0.16382831E+002
  0.61224490E+000  0.15583550E+001 -0.16365019E+002
  0.61224490E+000  0.16098423E+001 -0.16347883E+002
  0.61224490E+000  0.16613296E+001 -0.16331490E+002
  0.61224490E+000  0.17128170E+001 -0.16315918E+002
  0.61224490E+000  0.17643043E+001 -0.16301251E+002
  0.61224490E+000  0.18157916E+001 -0.16287587E+002
  0.61224490E+000  0.18672789E+001 -0.16275035E+002
  0.61224490E+000  0.19187663E+001 -0.16263719E+002
  0.61224490E+000  0.19702536E+001 -0.16253777E+002
  0.61224490E+000  0.20217409E+001 -0.16245365E+002
  0.61224490E+000  0.20732282E+001 -0.16238653E+002
  0.61224490E+000  0.21247155E+001 -0.16233831E+002
