      12  0.10000000E-012  0.12000000E+004  0.22564520E-005  0.20353876E-005  0.20339315E-005   H + H+ -> H2+                                     
      13  0.10000000E-012  0.12000000E+004  0.22619989E-005  0.20403911E-005  0.20389314E-005   H2+ + H -> H2 + H+                                
      14  0.10000000E-012  0.12000000E+004  0.12709448E-008  0.11464305E-008  0.11456103E-008   H2 + H+ -> H2+ + H                                
      15  0.10000000E-012  0.12000000E+004  0.12906158E-013  0.11641743E-013  0.11633415E-013   H2 + E -> H + H-                                  
      16  0.10000000E-012  0.12000000E+004  0.19457424E-036  0.17551181E-036  0.17538625E-036   H2 + E -> H + H + E                               
      17  0.10000000E-012  0.12000000E+004  0.26411474E-012  0.23823944E-012  0.23806900E-012   H2 + H -> H + H + H                               
      18  0.10000000E-012  0.12000000E+004  0.60577430E-016  0.54642664E-016  0.54603572E-016   H- + E -> H + E + E                               
      19  0.10000000E-012  0.12000000E+004  0.60707016E-005  0.54759555E-005  0.54720379E-005   H- + H -> H + H + E                               
      20  0.10000000E-012  0.12000000E+004  0.61280489E-005  0.55276845E-005  0.55237299E-005   H- + H -> H + H + E                               
      21  0.10000000E-012  0.12000000E+004  0.23344905E-011  0.21057806E-011  0.21042741E-011   H- + H+ -> H + H                                  
      22  0.10000000E-012  0.12000000E+004  0.14974639E-013  0.13507574E-013  0.13497911E-013   H- + H+ -> H2+ + E                                
      23  0.10000000E-012  0.12000000E+004  0.19111002E-013  0.17238699E-013  0.17226366E-013   H2+ + E -> H + H                                  
      24  0.10000000E-012  0.12000000E+004  0.43546705E-019  0.39280438E-019  0.39252337E-019   H2+ + H- -> H + H2                                
      25  0.10000000E-012  0.12000000E+004  0.11086105E+001  0.10000000E+001  0.99928459E+000   H + H + H -> H2 + H                               
      26  0.10000000E-012  0.12000000E+004  0.11818510E-003  0.10660652E-003  0.10653025E-003   H2 + H + H -> H2 + H2                             
      27  0.10000000E-012  0.12000000E+004  0.42902620E-012  0.38699454E-012  0.38671768E-012   H2 + H2 -> H + H + H2                             
      28  0.10000000E-012  0.12000000E+004  0.24577976E-006  0.22170074E-006  0.22154213E-006   H -> H+ + E                                       
      29  0.10000000E-012  0.12000000E+004  0.30207417E-007  0.27247999E-007  0.27228506E-007   HE -> HE+ + E                                     
      30  0.10000000E-012  0.12000000E+004  0.45568214E-010  0.41103900E-010  0.41074494E-010   H2 -> H + H                                       
      31  0.10000000E-012  0.12000000E+004  0.10025007E-010  0.90428579E-011  0.90363886E-011   H2 -> H + H+ + E                                  
      32  0.10000000E-012  0.12000000E+004  0.13670465E-012  0.12331171E-012  0.12322349E-012   H2 -> H+ + H-                                     
      33  0.10000000E-012  0.12000000E+004  0.42378439E-009  0.38226627E-009  0.38199279E-009   H2 -> H2+ + E                                     
 
       1  0.10000000E-012  0.14000000E+004  0.12323914E-035  0.11710375E-035  0.11700621E-035   H + E -> H+ + E + E                               
       2  0.10000000E-012  0.14000000E+004  0.10162403E-009  0.96564729E-010  0.96484299E-010   H+ + E -> H                                       
       3  0.10000000E-012  0.14000000E+004  0.10885305E-009  0.10343386E-009  0.10334771E-009   H+ + E -> H                                       
       4  0.10000000E-012  0.14000000E+004  0.58314564E-061  0.55411404E-061  0.55365252E-061   HE + E -> HE+ + E + E                             
       5  0.10000000E-012  0.14000000E+004  0.12468580E-010  0.11847838E-010  0.11837970E-010   HE+ + E -> HE                                     
       6  0.10000000E-012  0.14000000E+004  0.12468580E-010  0.11847838E-010  0.11837970E-010   HE+ + E -> HE                                     
       7  0.10000000E-012  0.14000000E+004  0.11949812E-070  0.11354897E-070  0.11345439E-070   HE+ + E -> HE++ + E + E                           
       8  0.10000000E-012  0.14000000E+004  0.97591357E-074  0.92732822E-074  0.92655584E-074   HE++ + E -> HE+                                   
       9  0.10000000E-012  0.14000000E+004  0.38221720E-003  0.36318871E-003  0.36288621E-003   H + E -> H-                                       
      10  0.10000000E-012  0.14000000E+004  0.36294165E-003  0.34487279E-003  0.34458554E-003   H- + H -> H2 + E                                  
      11  0.10000000E-012  0.14000000E+004  0.37645624E-008  0.35771456E-008  0.35741662E-008   H + H+ -> H2+                                     
      12  0.10000000E-012  0.14000000E+004  0.30254686E-005  0.28748472E-005  0.28724527E-005   H + H+ -> H2+                                     
      13  0.10000000E-012  0.14000000E+004  0.30452920E-005  0.28936838E-005  0.28912736E-005   H2+ + H -> H2 + H+                                
      14  0.10000000E-012  0.14000000E+004  0.15642345E-007  0.14863599E-007  0.14851219E-007   H2 + H+ -> H2+ + H                                
      15  0.10000000E-012  0.14000000E+004  0.22405289E-011  0.21289854E-011  0.21272121E-011   H2 + E -> H + H-                                  
      16  0.10000000E-012  0.14000000E+004  0.36597581E-031  0.34775589E-031  0.34746624E-031   H2 + E -> H + H + E                               
      17  0.10000000E-012  0.14000000E+004  0.16040899E-009  0.15242311E-009  0.15229616E-009   H2 + H -> H + H + H                               
      18  0.10000000E-012  0.14000000E+004  0.21872350E-015  0.20783447E-015  0.20766136E-015   H- + E -> H + E + E                               
      19  0.10000000E-012  0.14000000E+004  0.94925498E-005  0.90199682E-005  0.90124554E-005   H- + H -> H + H + E                               
      20  0.10000000E-012  0.14000000E+004  0.97829993E-005  0.92959578E-005  0.92882151E-005   H- + H -> H + H + E                               
      21  0.10000000E-012  0.14000000E+004  0.25975585E-011  0.24682404E-011  0.24661846E-011   H- + H+ -> H + H                                  
      22  0.10000000E-012  0.14000000E+004  0.16726640E-013  0.15893913E-013  0.15880674E-013   H- + H+ -> H2+ + E                                
      23  0.10000000E-012  0.14000000E+004  0.24104185E-013  0.22904171E-013  0.22885094E-013   H2+ + E -> H + H                                  
      24  0.10000000E-012  0.14000000E+004  0.64475891E-019  0.61265993E-019  0.61214963E-019   H2+ + H- -> H + H2                                
      25  0.10000000E-012  0.14000000E+004  0.10523928E+001  0.10000000E+001  0.99916709E+000   H + H + H -> H2 + H                               
      26  0.10000000E-012  0.14000000E+004  0.10648033E-003  0.10117927E-003  0.10109499E-003   H2 + H + H -> H2 + H2                             
      27  0.10000000E-012  0.14000000E+004  0.17446517E-009  0.16577951E-009  0.16564143E-009   H2 + H2 -> H + H + H2                             
      28  0.10000000E-012  0.14000000E+004  0.24580107E-006  0.23356399E-006  0.23336945E-006   H -> H+ + E                                       
      29  0.10000000E-012  0.14000000E+004  0.30207417E-007  0.28703557E-007  0.28679649E-007   HE -> HE+ + E                                     
      30  0.10000000E-012  0.14000000E+004  0.43252124E-010  0.41098839E-010  0.41064608E-010   H2 -> H + H                                       
      31  0.10000000E-012  0.14000000E+004  0.95154670E-011  0.90417445E-011  0.90342135E-011   H2 -> H + H+ + E                                  
      32  0.10000000E-012  0.14000000E+004  0.12975637E-012  0.12329652E-012  0.12319383E-012   H2 -> H+ + H-                                     
      33  0.10000000E-012  0.14000000E+004  0.40224475E-009  0.38221920E-009  0.38190085E-009   H2 -> H2+ + E                                     
 
       1  0.10000000E-012  0.16000000E+004  0.14762568E-031  0.14670613E-031  0.14656625E-031   H + E -> H+ + E + E                               
       2  0.10000000E-012  0.16000000E+004  0.93364906E-010  0.92783343E-010  0.92694873E-010   H+ + E -> H                                       
       3  0.10000000E-012  0.16000000E+004  0.99649661E-010  0.99028950E-010  0.98934525E-010   H+ + E -> H                                       
       4  0.10000000E-012  0.16000000E+004  0.60601426E-061  0.60223944E-061  0.60166520E-061   HE + E -> HE+ + E + E                             
       5  0.10000000E-012  0.16000000E+004  0.11455249E-010  0.11383895E-010  0.11373040E-010   HE+ + E -> HE                                     
       6  0.10000000E-012  0.16000000E+004  0.11455249E-010  0.11383895E-010  0.11373040E-010   HE+ + E -> HE                                     
       7  0.10000000E-012  0.16000000E+004  0.11948087E-070  0.11873664E-070  0.11862342E-070   HE+ + E -> HE++ + E + E                           
       8  0.10000000E-012  0.16000000E+004  0.86816324E-074  0.86275552E-074  0.86193287E-074   HE++ + E -> HE+                                   
       9  0.10000000E-012  0.16000000E+004  0.42737659E-003  0.42471449E-003  0.42430952E-003   H + E -> H-                                       
      10  0.10000000E-012  0.16000000E+004  0.39902901E-003  0.39654348E-003  0.39616538E-003   H- + H -> H2 + E                                  
      11  0.10000000E-012  0.16000000E+004  0.36902966E-008  0.36673100E-008  0.36638132E-008   H + H+ -> H2+                                     
      12  0.10000000E-012  0.16000000E+004  0.38896211E-005  0.38653929E-005  0.38617073E-005   H + H+ -> H2+                                     
      13  0.10000000E-012  0.16000000E+004  0.39958714E-005  0.39709814E-005  0.39671951E-005   H2+ + H -> H2 + H+                                
      14  0.10000000E-012  0.16000000E+004  0.10207412E-006  0.10143831E-006  0.10134159E-006   H2 + H+ -> H2+ + H                                
      15  0.10000000E-012  0.16000000E+004  0.10228058E-009  0.10164348E-009  0.10154657E-009   H2 + E -> H + H-                                  
      16  0.10000000E-012  0.16000000E+004  0.33072833E-027  0.32866825E-027  0.32835486E-027   H2 + E -> H + H + E                               
      17  0.10000000E-012  0.16000000E+004  0.20157044E-007  0.20031487E-007  0.20012387E-007   H2 + H -> H + H + H                               
      18  0.10000000E-012  0.16000000E+004  0.58793230E-015  0.58427011E-015  0.58371301E-015   H- + E -> H + E + E                               
      19  0.10000000E-012  0.16000000E+004  0.13886637E-004  0.13800138E-004  0.13786980E-004   H- + H -> H + H + E                               
      20  0.10000000E-012  0.16000000E+004  0.14461041E-004  0.14370965E-004  0.14357262E-004   H- + H -> H + H + E                               
      21  0.10000000E-012  0.16000000E+004  0.28336955E-011  0.28160446E-011  0.28133595E-011   H- + H+ -> H + H                                  
      22  0.10000000E-012  0.16000000E+004  0.18284223E-013  0.18170332E-013  0.18153006E-013   H- + H+ -> H2+ + E                                
