time Tgas rhogas E H- H HE H2 H+ HE+ H2+ HE++
  0.31536000E+007  0.20000000E+004  0.10000000E-012  0.79404018E-014  0.93999125E-017  0.68890099E+000  0.31100000E+000  0.99010339E-004  0.12986430E-010  0.63741091E-011  0.81659246E-018  0.15273745E-076
  0.63072000E+007  0.20000000E+004  0.10000000E-012  0.15880744E-013  0.18799827E-016  0.68880202E+000  0.31100000E+000  0.19798320E-003  0.25972769E-010  0.12748145E-010  0.16710025E-017  0.74637873E-076
  0.94608000E+007  0.20000000E+004  0.10000000E-012  0.23820898E-013  0.28199590E-016  0.68870308E+000  0.31100000E+000  0.29691848E-003  0.38958807E-010  0.19122008E-010  0.25630210E-017  0.23706526E-075
  0.12614400E+008  0.20000000E+004  0.10000000E-012  0.31760757E-013  0.37599074E-016  0.68860418E+000  0.31100000E+000  0.39581655E-003  0.51944365E-010  0.25495616E-010  0.34928288E-017  0.55241413E-075
  0.15768000E+008  0.20000000E+004  0.10000000E-012  0.39700197E-013  0.46998135E-016  0.68850532E+000  0.31100000E+000  0.49467652E-003  0.64929242E-010  0.31868875E-010  0.44601768E-017  0.10771834E-074
  0.18921600E+008  0.20000000E+004  0.10000000E-012  0.47639118E-013  0.56396655E-016  0.68840650E+000  0.31100000E+000  0.59349936E-003  0.77913274E-010  0.38241708E-010  0.54651518E-017  0.18574306E-074
  0.22075200E+008  0.20000000E+004  0.10000000E-012  0.55577401E-013  0.65794489E-016  0.68830772E+000  0.31100000E+000  0.69228452E-003  0.90896262E-010  0.44614022E-010  0.65077693E-017  0.29490171E-074
  0.25228800E+008  0.20000000E+004  0.10000000E-012  0.63514938E-013  0.75191512E-016  0.68820897E+000  0.31100000E+000  0.79103228E-003  0.10387803E-009  0.50985735E-010  0.75880390E-017  0.44012545E-074
  0.28382400E+008  0.20000000E+004  0.10000000E-012  0.71451615E-013  0.84587589E-016  0.68811026E+000  0.31100000E+000  0.88974254E-003  0.11685839E-009  0.57356760E-010  0.87059161E-017  0.62672749E-074
  0.31536000E+008  0.20000000E+004  0.10000000E-012  0.79387318E-013  0.93982585E-016  0.68801158E+000  0.31100000E+000  0.98841526E-003  0.12983716E-009  0.63727009E-010  0.98614050E-017  0.85994724E-074
 
  0.00000000E+000  0.22000000E+004  0.10000000E-012  0.00000000E+000  0.00000000E+000  0.68900000E+000  0.31100000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000  0.00000000E+000
