      65  0.27048138E+000  0.55837842E+003  0.40450797E-040  0.13756774E-019  0.40154143E-020   H2 + CH2 -> CH3 + H                               
      66  0.27048138E+000  0.55837842E+003  0.30193080E-042  0.10268262E-021  0.29971652E-022   H + CH3 -> CH2 + H2                               
      67  0.27048138E+000  0.55837842E+003  0.39649151E-047  0.13484145E-026  0.39358376E-027   H2 + CH3 -> CH4 + H                               
      68  0.27048138E+000  0.55837842E+003  0.34663830E-048  0.11788704E-027  0.34409615E-028   H + CH4 -> H2 + CH3                               
      69  0.27048138E+000  0.55837842E+003  0.71916331E-030  0.24457780E-009  0.71388919E-010   H2 + C -> CH2                                     
      70  0.27048138E+000  0.55837842E+003  0.26885935E-029  0.91435459E-009  0.26688761E-009   H3O+ + E -> OH + H + H                            
      71  0.27048138E+000  0.55837842E+003  0.99053130E-025  0.33686641E-004  0.98326704E-005   OH+ + E -> O + H                                  
      72  0.27048138E+000  0.55837842E+003  0.39431229E-027  0.13410032E-006  0.39142052E-007   O+ + E -> O                                       
      73  0.27048138E+000  0.55837842E+003  0.86046580E-035  0.29263288E-014  0.85415540E-015   CO+ + E -> CO                                     
      74  0.27048138E+000  0.55837842E+003  0.67578225E-030  0.22982448E-009  0.67082626E-010   CO+ + E -> C + O                                  
 
       1  0.73160179E+000  0.95935208E+003  0.37984462E-044  0.12951350E-024  0.44860875E-025   H + E -> H+ + E + E                               
       2  0.73160179E+000  0.95935208E+003  0.51566070E-020  0.17582195E+000  0.60901192E-001   H+ + E -> H                                       
       3  0.73160179E+000  0.95935208E+003  0.26994253E-048  0.92040797E-029  0.31881084E-029   H+ + E -> H                                       
       4  0.73160179E+000  0.95935208E+003  0.29441010E-045  0.10038337E-025  0.34770783E-026   HE + E -> HE+ + E + E                             
       5  0.73160179E+000  0.95935208E+003  0.71093380E-046  0.24240313E-026  0.83963576E-027   HE+ + E -> HE                                     
       6  0.73160179E+000  0.95935208E+003  0.37216578E-074  0.12689529E-054  0.43953980E-055   HE+ + E -> HE                                     
       7  0.73160179E+000  0.95935208E+003  0.37216578E-074  0.12689529E-054  0.43953980E-055   HE+ + E -> HE++ + E + E                           
       8  0.73160179E+000  0.95935208E+003  0.65415149E-055  0.22304238E-035  0.77257402E-036   HE++ + E -> HE+                                   
       9  0.73160179E+000  0.95935208E+003  0.29328573E-019  0.10000000E+001  0.34637992E+000   H + E -> H-                                       
      10  0.73160179E+000  0.95935208E+003  0.28912709E-019  0.98582050E+000  0.34146842E+000   H- + H -> H2 + E                                  
      11  0.73160179E+000  0.95935208E+003  0.38029865E-044  0.12966831E-024  0.44914498E-025   H + H+ -> H2+                                     
      12  0.73160179E+000  0.95935208E+003  0.17496872E-021  0.59658109E-002  0.20664371E-002   H + H+ -> H2+                                     
      13  0.73160179E+000  0.95935208E+003  0.17493313E-021  0.59645975E-002  0.20660168E-002   H2+ + H -> H2 + H+                                
      14  0.73160179E+000  0.95935208E+003  0.13259659E-027  0.45210719E-008  0.15660085E-008   H2 + H+ -> H2+ + H                                
      15  0.73160179E+000  0.95935208E+003  0.10350951E-034  0.35293061E-015  0.12224808E-015   H2 + E -> H + H-                                  
      16  0.73160179E+000  0.95935208E+003  0.25569130E-048  0.87181636E-029  0.30197968E-029   H2 + E -> H + H + E                               
      17  0.73160179E+000  0.95935208E+003  0.19277806E-039  0.65730460E-020  0.22767711E-020   H2 + H -> H + H + H                               
      18  0.73160179E+000  0.95935208E+003  0.24266681E-027  0.82740749E-008  0.28659734E-008   H- + E -> H + E + E                               
      19  0.73160179E+000  0.95935208E+003  0.33556433E-021  0.11441550E-001  0.39631231E-002   H- + H -> H + H + E                               
      20  0.73160179E+000  0.95935208E+003  0.11134329E-050  0.37964101E-031  0.13150002E-031   H- + H -> H + H + E                               
      21  0.73160179E+000  0.95935208E+003  0.79787607E-022  0.27204735E-002  0.94231738E-003   H- + H+ -> H + H                                  
      22  0.73160179E+000  0.95935208E+003  0.50761937E-024  0.17308014E-004  0.59951485E-005   H- + H+ -> H2+ + E                                
      23  0.73160179E+000  0.95935208E+003  0.54320430E-024  0.18521334E-004  0.64154181E-005   H2+ + E -> H + H                                  
      24  0.73160179E+000  0.95935208E+003  0.97927897E-030  0.33389928E-010  0.11565601E-010   H2+ + H- -> H + H2                                
