#table for dust cooling
#dust/gas mass ratio = 0.009
#metallicity Z = 1
#redshift = 3
#ngas = 1d-6, 1d6 cm-3
#Tgas = 10,1e8 K
#power-law exponent = -3.5
#dust size = 5d-7, 2.5d-5 cm
#dust type = C
#dust bins = 20
#radiation energy = 2d-3, 1.2d3 eV
#radiation bins = 100
#columns: ngas (cm-3), Tgas (K), cooling (erg/cm3/s) 
         30 ,          30
 -0.20689655E+000  0.19655172E+001 -0.29949300E+002
 -0.20689655E+000  0.22068966E+001 -0.29563087E+002
 -0.20689655E+000  0.24482759E+001 -0.29187752E+002
 -0.20689655E+000  0.26896552E+001 -0.28818252E+002
 -0.20689655E+000  0.29310345E+001 -0.28451977E+002
 -0.20689655E+000  0.31724138E+001 -0.28087514E+002
 -0.20689655E+000  0.34137931E+001 -0.27724078E+002
 -0.20689655E+000  0.36551724E+001 -0.27361227E+002
 -0.20689655E+000  0.38965517E+001 -0.26998710E+002
 -0.20689655E+000  0.41379310E+001 -0.26636384E+002
 -0.20689655E+000  0.43793103E+001 -0.26274168E+002
 -0.20689655E+000  0.46206897E+001 -0.25912016E+002
 -0.20689655E+000  0.48620690E+001 -0.25549899E+002
 -0.20689655E+000  0.51034483E+001 -0.25187802E+002
 -0.20689655E+000  0.53448276E+001 -0.24825718E+002
 -0.20689655E+000  0.55862069E+001 -0.24463639E+002
 -0.20689655E+000  0.58275862E+001 -0.24101565E+002
 -0.20689655E+000  0.60689655E+001 -0.23739492E+002
 -0.20689655E+000  0.63103448E+001 -0.23377421E+002
 -0.20689655E+000  0.65517241E+001 -0.23015350E+002
 -0.20689655E+000  0.67931034E+001 -0.22653281E+002
 -0.20689655E+000  0.70344828E+001 -0.22291211E+002
 -0.20689655E+000  0.72758621E+001 -0.21929142E+002
 -0.20689655E+000  0.75172414E+001 -0.21567072E+002
 -0.20689655E+000  0.77586207E+001 -0.21205003E+002
 -0.20689655E+000  0.80000000E+001 -0.20842934E+002
 
  0.20689655E+000  0.10000000E+001 -0.40000000E+002
  0.20689655E+000  0.12413793E+001 -0.30580858E+002
  0.20689655E+000  0.14827586E+001 -0.29984559E+002
  0.20689655E+000  0.17241379E+001 -0.29529377E+002
  0.20689655E+000  0.19655172E+001 -0.29121714E+002
  0.20689655E+000  0.22068966E+001 -0.28735501E+002
  0.20689655E+000  0.24482759E+001 -0.28360166E+002
  0.20689655E+000  0.26896552E+001 -0.27990666E+002
  0.20689655E+000  0.29310345E+001 -0.27624392E+002
  0.20689655E+000  0.31724138E+001 -0.27259929E+002
  0.20689655E+000  0.34137931E+001 -0.26896493E+002
  0.20689655E+000  0.36551724E+001 -0.26533642E+002
  0.20689655E+000  0.38965517E+001 -0.26171125E+002
  0.20689655E+000  0.41379310E+001 -0.25808800E+002
  0.20689655E+000  0.43793103E+001 -0.25446585E+002
  0.20689655E+000  0.46206897E+001 -0.25084433E+002
  0.20689655E+000  0.48620690E+001 -0.24722316E+002
  0.20689655E+000  0.51034483E+001 -0.24360219E+002
  0.20689655E+000  0.53448276E+001 -0.23998134E+002
  0.20689655E+000  0.55862069E+001 -0.23636055E+002
  0.20689655E+000  0.58275862E+001 -0.23273980E+002
  0.20689655E+000  0.60689655E+001 -0.22911907E+002
  0.20689655E+000  0.63103448E+001 -0.22549835E+002
  0.20689655E+000  0.65517241E+001 -0.22187765E+002
  0.20689655E+000  0.67931034E+001 -0.21825695E+002
  0.20689655E+000  0.70344828E+001 -0.21463625E+002
  0.20689655E+000  0.72758621E+001 -0.21101556E+002
  0.20689655E+000  0.75172414E+001 -0.20739486E+002
  0.20689655E+000  0.77586207E+001 -0.20377417E+002
  0.20689655E+000  0.80000000E+001 -0.20015348E+002
 
  0.62068966E+000  0.10000000E+001 -0.40000000E+002
  0.62068966E+000  0.12413793E+001 -0.29753272E+002
  0.62068966E+000  0.14827586E+001 -0.29156973E+002
  0.62068966E+000  0.17241379E+001 -0.28701791E+002
  0.62068966E+000  0.19655172E+001 -0.28294128E+002
  0.62068966E+000  0.22068966E+001 -0.27907916E+002
  0.62068966E+000  0.24482759E+001 -0.27532581E+002
  0.62068966E+000  0.26896552E+001 -0.27163081E+002
  0.62068966E+000  0.29310345E+001 -0.26796807E+002
  0.62068966E+000  0.31724138E+001 -0.26432345E+002
  0.62068966E+000  0.34137931E+001 -0.26068909E+002
  0.62068966E+000  0.36551724E+001 -0.25706059E+002
  0.62068966E+000  0.38965517E+001 -0.25343544E+002
  0.62068966E+000  0.41379310E+001 -0.24981220E+002
  0.62068966E+000  0.43793103E+001 -0.24619006E+002
  0.62068966E+000  0.46206897E+001 -0.24256853E+002
  0.62068966E+000  0.48620690E+001 -0.23894736E+002
  0.62068966E+000  0.51034483E+001 -0.23532638E+002
  0.62068966E+000  0.53448276E+001 -0.23170552E+002
  0.62068966E+000  0.55862069E+001 -0.22808472E+002
  0.62068966E+000  0.58275862E+001 -0.22446396E+002
  0.62068966E+000  0.60689655E+001 -0.22084322E+002
  0.62068966E+000  0.63103448E+001 -0.21722250E+002
  0.62068966E+000  0.65517241E+001 -0.21360179E+002
  0.62068966E+000  0.67931034E+001 -0.20998109E+002
  0.62068966E+000  0.70344828E+001 -0.20636039E+002
  0.62068966E+000  0.72758621E+001 -0.20273969E+002
  0.62068966E+000  0.75172414E+001 -0.19911900E+002
  0.62068966E+000  0.77586207E+001 -0.19549831E+002
  0.62068966E+000  0.80000000E+001 -0.19187762E+002
 
  0.10344828E+001  0.10000000E+001 -0.40000000E+002
  0.10344828E+001  0.12413793E+001 -0.28925686E+002
  0.10344828E+001  0.14827586E+001 -0.28329388E+002
  0.10344828E+001  0.17241379E+001 -0.27874206E+002
  0.10344828E+001  0.19655172E+001 -0.27466543E+002
  0.10344828E+001  0.22068966E+001 -0.27080331E+002
  0.10344828E+001  0.24482759E+001 -0.26704997E+002
  0.10344828E+001  0.26896552E+001 -0.26335498E+002
  0.10344828E+001  0.29310345E+001 -0.25969225E+002
  0.10344828E+001  0.31724138E+001 -0.25604764E+002
  0.10344828E+001  0.34137931E+001 -0.25241330E+002
  0.10344828E+001  0.36551724E+001 -0.24878482E+002
  0.10344828E+001  0.38965517E+001 -0.24515969E+002
  0.10344828E+001  0.41379310E+001 -0.24153646E+002
  0.10344828E+001  0.43793103E+001 -0.23791432E+002
  0.10344828E+001  0.46206897E+001 -0.23429278E+002
  0.10344828E+001  0.48620690E+001 -0.23067159E+002
  0.10344828E+001  0.51034483E+001 -0.22705059E+002
  0.10344828E+001  0.53448276E+001 -0.22342970E+002
  0.10344828E+001  0.55862069E+001 -0.21980889E+002
  0.10344828E+001  0.58275862E+001 -0.21618812E+002
  0.10344828E+001  0.60689655E+001 -0.21256737E+002
  0.10344828E+001  0.63103448E+001 -0.20894665E+002
  0.10344828E+001  0.65517241E+001 -0.20532594E+002
  0.10344828E+001  0.67931034E+001 -0.20170523E+002
  0.10344828E+001  0.70344828E+001 -0.19808453E+002
  0.10344828E+001  0.72758621E+001 -0.19446383E+002
  0.10344828E+001  0.75172414E+001 -0.19084314E+002
  0.10344828E+001  0.77586207E+001 -0.18722245E+002
  0.10344828E+001  0.80000000E+001 -0.18360176E+002
 
  0.14482759E+001  0.10000000E+001 -0.40000000E+002
  0.14482759E+001  0.12413793E+001 -0.28098102E+002
  0.14482759E+001  0.14827586E+001 -0.27501804E+002
  0.14482759E+001  0.17241379E+001 -0.27046623E+002
  0.14482759E+001  0.19655172E+001 -0.26638961E+002
  0.14482759E+001  0.22068966E+001 -0.26252750E+002
  0.14482759E+001  0.24482759E+001 -0.25877417E+002
  0.14482759E+001  0.26896552E+001 -0.25507920E+002
  0.14482759E+001  0.29310345E+001 -0.25141650E+002
  0.14482759E+001  0.31724138E+001 -0.24777192E+002
  0.14482759E+001  0.34137931E+001 -0.24413762E+002
  0.14482759E+001  0.36551724E+001 -0.24050918E+002
  0.14482759E+001  0.38965517E+001 -0.23688406E+002
  0.14482759E+001  0.41379310E+001 -0.23326084E+002
  0.14482759E+001  0.43793103E+001 -0.22963867E+002
  0.14482759E+001  0.46206897E+001 -0.22601709E+002
  0.14482759E+001  0.48620690E+001 -0.22239585E+002
  0.14482759E+001  0.51034483E+001 -0.21877482E+002
  0.14482759E+001  0.53448276E+001 -0.21515390E+002
  0.14482759E+001  0.55862069E+001 -0.21153307E+002
  0.14482759E+001  0.58275862E+001 -0.20791228E+002
  0.14482759E+001  0.60689655E+001 -0.20429153E+002
  0.14482759E+001  0.63103448E+001 -0.20067080E+002
  0.14482759E+001  0.65517241E+001 -0.19705008E+002
  0.14482759E+001  0.67931034E+001 -0.19342937E+002
  0.14482759E+001  0.70344828E+001 -0.18980867E+002
  0.14482759E+001  0.72758621E+001 -0.18618798E+002
  0.14482759E+001  0.75172414E+001 -0.18256728E+002
  0.14482759E+001  0.77586207E+001 -0.17894659E+002
  0.14482759E+001  0.80000000E+001 -0.17532590E+002
 
  0.18620690E+001  0.10000000E+001 -0.40000000E+002
  0.18620690E+001  0.12413793E+001 -0.27270520E+002
  0.18620690E+001  0.14827586E+001 -0.26674223E+002
  0.18620690E+001  0.17241379E+001 -0.26219044E+002
  0.18620690E+001  0.19655172E+001 -0.25811384E+002
  0.18620690E+001  0.22068966E+001 -0.25425176E+002
  0.18620690E+001  0.24482759E+001 -0.25049847E+002
  0.18620690E+001  0.26896552E+001 -0.24680356E+002
  0.18620690E+001  0.29310345E+001 -0.24314091E+002
  0.18620690E+001  0.31724138E+001 -0.23949641E+002
  0.18620690E+001  0.34137931E+001 -0.23586217E+002
  0.18620690E+001  0.36551724E+001 -0.23223377E+002
  0.18620690E+001  0.38965517E+001 -0.22860864E+002
  0.18620690E+001  0.41379310E+001 -0.22498536E+002
  0.18620690E+001  0.43793103E+001 -0.22136311E+002
  0.18620690E+001  0.46206897E+001 -0.21774145E+002
  0.18620690E+001  0.48620690E+001 -0.21412015E+002
  0.18620690E+001  0.51034483E+001 -0.21049906E+002
  0.18620690E+001  0.53448276E+001 -0.20687811E+002
  0.18620690E+001  0.55862069E+001 -0.20325725E+002
  0.18620690E+001  0.58275862E+001 -0.19963645E+002
  0.18620690E+001  0.60689655E+001 -0.19601569E+002
  0.18620690E+001  0.63103448E+001 -0.19239495E+002
  0.18620690E+001  0.65517241E+001 -0.18877423E+002
  0.18620690E+001  0.67931034E+001 -0.18515352E+002
  0.18620690E+001  0.70344828E+001 -0.18153282E+002
  0.18620690E+001  0.72758621E+001 -0.17791212E+002
  0.18620690E+001  0.75172414E+001 -0.17429142E+002
  0.18620690E+001  0.77586207E+001 -0.17067073E+002
  0.18620690E+001  0.80000000E+001 -0.16705003E+002
 
  0.22758621E+001  0.10000000E+001 -0.40000000E+002
  0.22758621E+001  0.12413793E+001 -0.26442944E+002
  0.22758621E+001  0.14827586E+001 -0.25846651E+002
  0.22758621E+001  0.17241379E+001 -0.25391476E+002
  0.22758621E+001  0.19655172E+001 -0.24983823E+002
  0.22758621E+001  0.22068966E+001 -0.24597623E+002
  0.22758621E+001  0.24482759E+001 -0.24222303E+002
  0.22758621E+001  0.26896552E+001 -0.23852824E+002
  0.22758621E+001  0.29310345E+001 -0.23486573E+002
  0.22758621E+001  0.31724138E+001 -0.23122134E+002
  0.22758621E+001  0.34137931E+001 -0.22758717E+002
  0.22758621E+001  0.36551724E+001 -0.22395873E+002
  0.22758621E+001  0.38965517E+001 -0.22033349E+002
  0.22758621E+001  0.41379310E+001 -0.21671005E+002
  0.22758621E+001  0.43793103E+001 -0.21308765E+002
  0.22758621E+001  0.46206897E+001 -0.20946587E+002
  0.22758621E+001  0.48620690E+001 -0.20584448E+002
  0.22758621E+001  0.51034483E+001 -0.20222333E+002
  0.22758621E+001  0.53448276E+001 -0.19860234E+002
  0.22758621E+001  0.55862069E+001 -0.19498145E+002
  0.22758621E+001  0.58275862E+001 -0.19136063E+002
  0.22758621E+001  0.60689655E+001 -0.18773985E+002
  0.22758621E+001  0.63103448E+001 -0.18411911E+002
  0.22758621E+001  0.65517241E+001 -0.18049838E+002
  0.22758621E+001  0.67931034E+001 -0.17687767E+002
  0.22758621E+001  0.70344828E+001 -0.17325696E+002
  0.22758621E+001  0.72758621E+001 -0.16963626E+002
  0.22758621E+001  0.75172414E+001 -0.16601556E+002
  0.22758621E+001  0.77586207E+001 -0.16239487E+002
  0.22758621E+001  0.80000000E+001 -0.15877417E+002
 
  0.26896552E+001  0.10000000E+001 -0.40000000E+002
  0.26896552E+001  0.12413793E+001 -0.25615386E+002
  0.26896552E+001  0.14827586E+001 -0.25019101E+002
  0.26896552E+001  0.17241379E+001 -0.24563938E+002
  0.26896552E+001  0.19655172E+001 -0.24156300E+002
  0.26896552E+001  0.22068966E+001 -0.23770119E+002
  0.26896552E+001  0.24482759E+001 -0.23394823E+002
  0.26896552E+001  0.26896552E+001 -0.23025369E+002
  0.26896552E+001  0.29310345E+001 -0.22659140E+002
  0.26896552E+001  0.31724138E+001 -0.22294710E+002
  0.26896552E+001  0.34137931E+001 -0.21931283E+002
  0.26896552E+001  0.36551724E+001 -0.21568416E+002
  0.26896552E+001  0.38965517E+001 -0.21205863E+002
  0.26896552E+001  0.41379310E+001 -0.20843491E+002
  0.26896552E+001  0.43793103E+001 -0.20481229E+002
  0.26896552E+001  0.46206897E+001 -0.20119035E+002
  0.26896552E+001  0.48620690E+001 -0.19756885E+002
  0.26896552E+001  0.51034483E+001 -0.19394762E+002
  0.26896552E+001  0.53448276E+001 -0.19032658E+002
  0.26896552E+001  0.55862069E+001 -0.18670566E+002
  0.26896552E+001  0.58275862E+001 -0.18308481E+002
  0.26896552E+001  0.60689655E+001 -0.17946402E+002
  0.26896552E+001  0.63103448E+001 -0.17584327E+002
  0.26896552E+001  0.65517241E+001 -0.17222253E+002
  0.26896552E+001  0.67931034E+001 -0.16860182E+002
  0.26896552E+001  0.70344828E+001 -0.16498111E+002
  0.26896552E+001  0.72758621E+001 -0.16136040E+002
  0.26896552E+001  0.75172414E+001 -0.15773970E+002
  0.26896552E+001  0.77586207E+001 -0.15411901E+002
  0.26896552E+001  0.80000000E+001 -0.15049831E+002
 
  0.31034483E+001  0.10000000E+001 -0.40000000E+002
  0.31034483E+001  0.12413793E+001 -0.24787872E+002
  0.31034483E+001  0.14827586E+001 -0.24191610E+002
  0.31034483E+001  0.17241379E+001 -0.23736477E+002
  0.31034483E+001  0.19655172E+001 -0.23328876E+002
  0.31034483E+001  0.22068966E+001 -0.22942740E+002
  0.31034483E+001  0.24482759E+001 -0.22567492E+002
  0.31034483E+001  0.26896552E+001 -0.22198076E+002
  0.31034483E+001  0.29310345E+001 -0.21831859E+002
  0.31034483E+001  0.31724138E+001 -0.21467408E+002
  0.31034483E+001  0.34137931E+001 -0.21103934E+002
  0.31034483E+001  0.36551724E+001 -0.20741011E+002
  0.31034483E+001  0.38965517E+001 -0.20378407E+002
  0.31034483E+001  0.41379310E+001 -0.20015995E+002
  0.31034483E+001  0.43793103E+001 -0.19653704E+002
  0.31034483E+001  0.46206897E+001 -0.19291490E+002
  0.31034483E+001  0.48620690E+001 -0.18929326E+002
  0.31034483E+001  0.51034483E+001 -0.18567194E+002
  0.31034483E+001  0.53448276E+001 -0.18205084E+002
  0.31034483E+001  0.55862069E+001 -0.17842988E+002
  0.31034483E+001  0.58275862E+001 -0.17480901E+002
  0.31034483E+001  0.60689655E+001 -0.17118820E+002
  0.31034483E+001  0.63103448E+001 -0.16756743E+002
  0.31034483E+001  0.65517241E+001 -0.16394669E+002
  0.31034483E+001  0.67931034E+001 -0.16032597E+002
  0.31034483E+001  0.70344828E+001 -0.15670525E+002
  0.31034483E+001  0.72758621E+001 -0.15308455E+002
  0.31034483E+001  0.75172414E+001 -0.14946385E+002
  0.31034483E+001  0.77586207E+001 -0.14584315E+002
  0.31034483E+001  0.80000000E+001 -0.14222245E+002
 
  0.35172414E+001  0.10000000E+001 -0.40000000E+002
  0.35172414E+001  0.12413793E+001 -0.23960473E+002
  0.35172414E+001  0.14827586E+001 -0.23364269E+002
  0.35172414E+001  0.17241379E+001 -0.22909209E+002
  0.35172414E+001  0.19655172E+001 -0.22501695E+002
  0.35172414E+001  0.22068966E+001 -0.22115649E+002
  0.35172414E+001  0.24482759E+001 -0.21740468E+002
  0.35172414E+001  0.26896552E+001 -0.21371067E+002
  0.35172414E+001  0.29310345E+001 -0.21004800E+002
  0.35172414E+001  0.31724138E+001 -0.20640254E+002
  0.35172414E+001  0.34137931E+001 -0.20276676E+002
  0.35172414E+001  0.36551724E+001 -0.19913659E+002
  0.35172414E+001  0.38965517E+001 -0.19550982E+002
  0.35172414E+001  0.41379310E+001 -0.19188518E+002
  0.35172414E+001  0.43793103E+001 -0.18826191E+002
  0.35172414E+001  0.46206897E+001 -0.18463953E+002
  0.35172414E+001  0.48620690E+001 -0.18101772E+002
  0.35172414E+001  0.51034483E+001 -0.17739630E+002
  0.35172414E+001  0.53448276E+001 -0.17377513E+002
  0.35172414E+001  0.55862069E+001 -0.17015412E+002
  0.35172414E+001  0.58275862E+001 -0.16653322E+002
  0.35172414E+001  0.60689655E+001 -0.16291239E+002
  0.35172414E+001  0.63103448E+001 -0.15929161E+002
  0.35172414E+001  0.65517241E+001 -0.15567086E+002
  0.35172414E+001  0.67931034E+001 -0.15205013E+002
  0.35172414E+001  0.70344828E+001 -0.14842941E+002
  0.35172414E+001  0.72758621E+001 -0.14480870E+002
  0.35172414E+001  0.75172414E+001 -0.14118799E+002
  0.35172414E+001  0.77586207E+001 -0.13756729E+002
  0.35172414E+001  0.80000000E+001 -0.13394660E+002
 
  0.39310345E+001  0.10000000E+001 -0.40000000E+002
  0.39310345E+001  0.12413793E+001 -0.23133369E+002
  0.39310345E+001  0.14827586E+001 -0.22537309E+002
  0.39310345E+001  0.17241379E+001 -0.22082417E+002
  0.39310345E+001  0.19655172E+001 -0.21675071E+002
  0.39310345E+001  0.22068966E+001 -0.21289143E+002
  0.39310345E+001  0.24482759E+001 -0.20913972E+002
  0.39310345E+001  0.26896552E+001 -0.20544459E+002
  0.39310345E+001  0.29310345E+001 -0.20178006E+002
  0.39310345E+001  0.31724138E+001 -0.19813261E+002
  0.39310345E+001  0.34137931E+001 -0.19449510E+002
  0.39310345E+001  0.36551724E+001 -0.19086361E+002
  0.39310345E+001  0.38965517E+001 -0.18723591E+002
  0.39310345E+001  0.41379310E+001 -0.18361062E+002
  0.39310345E+001  0.43793103E+001 -0.17998692E+002
  0.39310345E+001  0.46206897E+001 -0.17636425E+002
  0.39310345E+001  0.48620690E+001 -0.17274225E+002
  0.39310345E+001  0.51034483E+001 -0.16912071E+002
  0.39310345E+001  0.53448276E+001 -0.16549945E+002
  0.39310345E+001  0.55862069E+001 -0.16187839E+002
  0.39310345E+001  0.58275862E+001 -0.15825745E+002
  0.39310345E+001  0.60689655E+001 -0.15463660E+002
  0.39310345E+001  0.63103448E+001 -0.15101579E+002
  0.39310345E+001  0.65517241E+001 -0.14739503E+002
  0.39310345E+001  0.67931034E+001 -0.14377429E+002
  0.39310345E+001  0.70344828E+001 -0.14015356E+002
  0.39310345E+001  0.72758621E+001 -0.13653285E+002
  0.39310345E+001  0.75172414E+001 -0.13291214E+002
  0.39310345E+001  0.77586207E+001 -0.12929144E+002
  0.39310345E+001  0.80000000E+001 -0.12567074E+002
 
  0.43448276E+001  0.10000000E+001 -0.40000000E+002
  0.43448276E+001  0.12413793E+001 -0.22307017E+002
  0.43448276E+001  0.14827586E+001 -0.21711284E+002
  0.43448276E+001  0.17241379E+001 -0.21256709E+002
  0.43448276E+001  0.19655172E+001 -0.20849566E+002
  0.43448276E+001  0.22068966E+001 -0.20463619E+002
  0.43448276E+001  0.24482759E+001 -0.20088203E+002
  0.43448276E+001  0.26896552E+001 -0.19718323E+002
  0.43448276E+001  0.29310345E+001 -0.19351494E+002
  0.43448276E+001  0.31724138E+001 -0.18986432E+002
  0.43448276E+001  0.34137931E+001 -0.18622441E+002
  0.43448276E+001  0.36551724E+001 -0.18259123E+002
  0.43448276E+001  0.38965517E+001 -0.17896236E+002
  0.43448276E+001  0.41379310E+001 -0.17533631E+002
  0.43448276E+001  0.43793103E+001 -0.17171210E+002
  0.43448276E+001  0.46206897E+001 -0.16808909E+002
  0.43448276E+001  0.48620690E+001 -0.16446687E+002
  0.43448276E+001  0.51034483E+001 -0.16084518E+002
  0.43448276E+001  0.53448276E+001 -0.15722382E+002
  0.43448276E+001  0.55862069E+001 -0.15360269E+002
  0.43448276E+001  0.58275862E+001 -0.14998171E+002
  0.43448276E+001  0.60689655E+001 -0.14636082E+002
  0.43448276E+001  0.63103448E+001 -0.14273999E+002
  0.43448276E+001  0.65517241E+001 -0.13911921E+002
  0.43448276E+001  0.67931034E+001 -0.13549846E+002
  0.43448276E+001  0.70344828E+001 -0.13187772E+002
  0.43448276E+001  0.72758621E+001 -0.12825700E+002
  0.43448276E+001  0.75172414E+001 -0.12463628E+002
  0.43448276E+001  0.77586207E+001 -0.12101558E+002
  0.43448276E+001  0.80000000E+001 -0.11739488E+002
 
  0.47586207E+001  0.10000000E+001 -0.40000000E+002
  0.47586207E+001  0.12413793E+001 -0.21482529E+002
  0.47586207E+001  0.14827586E+001 -0.20887400E+002
  0.47586207E+001  0.17241379E+001 -0.20433166E+002
  0.47586207E+001  0.19655172E+001 -0.20025910E+002
  0.47586207E+001  0.22068966E+001 -0.19639430E+002
  0.47586207E+001  0.24482759E+001 -0.19263283E+002
  0.47586207E+001  0.26896552E+001 -0.18892687E+002
  0.47586207E+001  0.29310345E+001 -0.18525270E+002
  0.47586207E+001  0.31724138E+001 -0.18159772E+002
  0.47586207E+001  0.34137931E+001 -0.17795476E+002
  0.47586207E+001  0.36551724E+001 -0.17431951E+002
  0.47586207E+001  0.38965517E+001 -0.17068927E+002
  0.47586207E+001  0.41379310E+001 -0.16706231E+002
  0.47586207E+001  0.43793103E+001 -0.16343749E+002
  0.47586207E+001  0.46206897E+001 -0.15981409E+002
  0.47586207E+001  0.48620690E+001 -0.15619161E+002
  0.47586207E+001  0.51034483E+001 -0.15256973E+002
  0.47586207E+001  0.53448276E+001 -0.14894826E+002
  0.47586207E+001  0.55862069E+001 -0.14532704E+002
  0.47586207E+001  0.58275862E+001 -0.14170600E+002
  0.47586207E+001  0.60689655E+001 -0.13808507E+002
  0.47586207E+001  0.63103448E+001 -0.13446421E+002
  0.47586207E+001  0.65517241E+001 -0.13084340E+002
  0.47586207E+001  0.67931034E+001 -0.12722263E+002
  0.47586207E+001  0.70344828E+001 -0.12360188E+002
  0.47586207E+001  0.72758621E+001 -0.11998115E+002
  0.47586207E+001  0.75172414E+001 -0.11636043E+002
  0.47586207E+001  0.77586207E+001 -0.11273972E+002
  0.47586207E+001  0.80000000E+001 -0.10911902E+002
 
  0.51724138E+001  0.10000000E+001 -0.40000000E+002
  0.51724138E+001  0.12413793E+001 -0.20662392E+002
  0.51724138E+001  0.14827586E+001 -0.20067823E+002
  0.51724138E+001  0.17241379E+001 -0.19613190E+002
  0.51724138E+001  0.19655172E+001 -0.19204748E+002
  0.51724138E+001  0.22068966E+001 -0.18816785E+002
  0.51724138E+001  0.24482759E+001 -0.18439259E+002
  0.51724138E+001  0.26896552E+001 -0.18067565E+002
  0.51724138E+001  0.29310345E+001 -0.17699348E+002
  0.51724138E+001  0.31724138E+001 -0.17333297E+002
  0.51724138E+001  0.34137931E+001 -0.16968630E+002
  0.51724138E+001  0.36551724E+001 -0.16604859E+002
  0.51724138E+001  0.38965517E+001 -0.16241673E+002
  0.51724138E+001  0.41379310E+001 -0.15878869E+002
  0.51724138E+001  0.43793103E+001 -0.15516317E+002
  0.51724138E+001  0.46206897E+001 -0.15153930E+002
  0.51724138E+001  0.48620690E+001 -0.14791650E+002
  0.51724138E+001  0.51034483E+001 -0.14429441E+002
  0.51724138E+001  0.53448276E+001 -0.14067278E+002
  0.51724138E+001  0.55862069E+001 -0.13705146E+002
  0.51724138E+001  0.58275862E+001 -0.13343034E+002
  0.51724138E+001  0.60689655E+001 -0.12980935E+002
  0.51724138E+001  0.63103448E+001 -0.12618844E+002
  0.51724138E+001  0.65517241E+001 -0.12256760E+002
  0.51724138E+001  0.67931034E+001 -0.11894681E+002
  0.51724138E+001  0.70344828E+001 -0.11532605E+002
  0.51724138E+001  0.72758621E+001 -0.11170531E+002
  0.51724138E+001  0.75172414E+001 -0.10808458E+002
  0.51724138E+001  0.77586207E+001 -0.10446387E+002
  0.51724138E+001  0.80000000E+001 -0.10084316E+002
 
  0.55862069E+001  0.10000000E+001 -0.40000000E+002
  0.55862069E+001  0.12413793E+001 -0.19851312E+002
  0.55862069E+001  0.14827586E+001 -0.19255449E+002
  0.55862069E+001  0.17241379E+001 -0.18798042E+002
  0.55862069E+001  0.19655172E+001 -0.18386475E+002
  0.55862069E+001  0.22068966E+001 -0.17995781E+002
  0.55862069E+001  0.24482759E+001 -0.17616164E+002
  0.55862069E+001  0.26896552E+001 -0.17242985E+002
  0.55862069E+001  0.29310345E+001 -0.16873759E+002
  0.55862069E+001  0.31724138E+001 -0.16507037E+002
  0.55862069E+001  0.34137931E+001 -0.16141927E+002
  0.55862069E+001  0.36551724E+001 -0.15777866E+002
  0.55862069E+001  0.38965517E+001 -0.15414489E+002
  0.55862069E+001  0.41379310E+001 -0.15051560E+002
  0.55862069E+001  0.43793103E+001 -0.14688923E+002
  0.55862069E+001  0.46206897E+001 -0.14326479E+002
  0.55862069E+001  0.48620690E+001 -0.13964161E+002
  0.55862069E+001  0.51034483E+001 -0.13601925E+002
  0.55862069E+001  0.53448276E+001 -0.13239743E+002
  0.55862069E+001  0.55862069E+001 -0.12877596E+002
  0.55862069E+001  0.58275862E+001 -0.12515473E+002
  0.55862069E+001  0.60689655E+001 -0.12153366E+002
  0.55862069E+001  0.63103448E+001 -0.11791270E+002
  0.55862069E+001  0.65517241E+001 -0.11429182E+002
  0.55862069E+001  0.67931034E+001 -0.11067100E+002
  0.55862069E+001  0.70344828E+001 -0.10705022E+002
  0.55862069E+001  0.72758621E+001 -0.10342946E+002
  0.55862069E+001  0.75172414E+001 -0.99808733E+001
  0.55862069E+001  0.77586207E+001 -0.96188015E+001
  0.55862069E+001  0.80000000E+001 -0.92567307E+001
 
  0.60000000E+001  0.10000000E+001 -0.40000000E+002
  0.60000000E+001  0.12413793E+001 -0.19056184E+002
  0.60000000E+001  0.14827586E+001 -0.18453115E+002
  0.60000000E+001  0.17241379E+001 -0.17988595E+002
  0.60000000E+001  0.19655172E+001 -0.17571321E+002
  0.60000000E+001  0.22068966E+001 -0.17176499E+002
  0.60000000E+001  0.24482759E+001 -0.16794060E+002
  0.60000000E+001  0.26896552E+001 -0.16419010E+002
  0.60000000E+001  0.29310345E+001 -0.16048558E+002
  0.60000000E+001  0.31724138E+001 -0.15681036E+002
  0.60000000E+001  0.34137931E+001 -0.15315405E+002
  0.60000000E+001  0.36551724E+001 -0.14951001E+002
  0.60000000E+001  0.38965517E+001 -0.14587398E+002
  0.60000000E+001  0.41379310E+001 -0.14224318E+002
  0.60000000E+001  0.43793103E+001 -0.13861581E+002
  0.60000000E+001  0.46206897E+001 -0.13499067E+002
  0.60000000E+001  0.48620690E+001 -0.13136700E+002
  0.60000000E+001  0.51034483E+001 -0.12774429E+002
  0.60000000E+001  0.53448276E+001 -0.12412221E+002
  0.60000000E+001  0.55862069E+001 -0.12050055E+002
  0.60000000E+001  0.58275862E+001 -0.11687917E+002
  0.60000000E+001  0.60689655E+001 -0.11325800E+002
  0.60000000E+001  0.63103448E+001 -0.10963697E+002
  0.60000000E+001  0.65517241E+001 -0.10601604E+002
  0.60000000E+001  0.67931034E+001 -0.10239519E+002
  0.60000000E+001  0.70344828E+001 -0.98774390E+001
  0.60000000E+001  0.72758621E+001 -0.95153626E+001
