#Data for H2 photodissociation, columns are
#1: ground level index
#2: excited level index
#3: ground level energy, Ei (eV)
#4: energy difference, Ej-Ei (eV)
#5: precomputed pi*e**2/me/c/(E_j-E_i)*f_ij*eps_ij
# where e is the elementary charge, me electron mass, c speed of light
# E_j excited state energy, E_i ground level energy, f_ij oscillator strenght
# eps_j dissociation probabilty. Precomputed is in cm2/s/eV
#------------------------------
14 7 0.47299E+01 7.7801 6.93102e-06
0 8 0.27504E+00 12.369 8.75818e-06
1 8 0.79104E+00 11.853 4.65134e-07
2 8 0.12781E+01 11.3659 1.08516e-05
3 8 0.17366E+01 10.9074 1.08121e-06
4 8 0.21669E+01 10.4771 1.16228e-05
5 8 0.25687E+01 10.0753 1.65763e-06
6 8 0.29421E+01 9.7019 1.37392e-05
7 8 0.32867E+01 9.3573 1.38042e-06
8 8 0.36015E+01 9.0425 1.7447e-05
9 8 0.38851E+01 8.7589 2.6287e-08
10 8 0.41355E+01 8.5085 1.94866e-05
11 8 0.43498E+01 8.2942 6.33234e-06
12 8 0.45240E+01 8.12 5.16649e-06
13 8 0.46534E+01 7.9906 5.62848e-07
14 8 0.47299E+01 7.9141 6.22124e-05
0 9 0.27504E+00 12.5 1.89315e-05
1 9 0.79104E+00 11.984 2.34674e-08
2 9 0.12781E+01 11.4969 1.48149e-05
3 9 0.17366E+01 11.0384 9.9821e-08
4 9 0.21669E+01 10.6081 1.63862e-05
5 9 0.25687E+01 10.2063 4.74112e-07
6 9 0.29421E+01 9.8329 1.83902e-05
7 9 0.32867E+01 9.4883 2.44413e-06
8 9 0.36015E+01 9.1735 1.72537e-05
9 9 0.38851E+01 8.8899 1.06014e-05
10 9 0.41355E+01 8.6395 6.23982e-06
11 9 0.43498E+01 8.4252 2.42741e-05
12 9 0.45240E+01 8.251 5.99196e-06
13 9 0.46534E+01 8.1216 9.82282e-06
14 9 0.47299E+01 8.0451 1.62305e-05
0 10 0.27504E+00 12.627 1.65107e-05
1 10 0.79104E+00 12.111 8.90737e-07
2 10 0.12781E+01 11.6239 1.16514e-05
3 10 0.17366E+01 11.1654 2.41772e-06
4 10 0.21669E+01 10.7351 1.09365e-05
5 10 0.25687E+01 10.3333 5.53216e-06
6 10 0.29421E+01 9.9599 8.85004e-06
7 10 0.32867E+01 9.6153 1.17946e-05
8 10 0.36015E+01 9.3005 3.28915e-06
9 10 0.38851E+01 9.0169 1.99738e-05
10 10 0.41355E+01 8.7665 1.05188e-06
11 10 0.43498E+01 8.5522 1.16472e-05
12 10 0.45240E+01 8.378 1.72416e-05
13 10 0.46534E+01 8.2486 1.17281e-05
14 10 0.47299E+01 8.1721 2.16124e-05
0 11 0.27504E+00 12.75 1.41372e-05
1 11 0.79104E+00 12.234 2.423e-06
2 11 0.12781E+01 11.7469 7.86354e-06
3 11 0.17366E+01 11.2884 5.79413e-06
4 11 0.21669E+01 10.8581 4.93682e-06
5 11 0.25687E+01 10.4563 1.07299e-05
6 11 0.29421E+01 10.0829 1.48364e-06
7 11 0.32867E+01 9.7383 1.59175e-05
8 11 0.36015E+01 9.4235 4.55635e-07
9 11 0.38851E+01 9.1399 1.3684e-05
10 11 0.41355E+01 8.8895 1.12314e-05
11 11 0.43498E+01 8.6752 2.53475e-07
12 11 0.45240E+01 8.501 1.11665e-05
13 11 0.46534E+01 8.3716 7.83243e-06
14 11 0.47299E+01 8.2951 4.02193e-05
0 12 0.27504E+00 12.87 1.5725e-05
1 12 0.79104E+00 12.354 5.32082e-06
2 12 0.12781E+01 11.8669 5.92701e-06
3 12 0.17366E+01 11.4084 1.10271e-05
4 12 0.21669E+01 10.9781 1.44513e-06
5 12 0.25687E+01 10.5763 1.62853e-05
6 12 0.29421E+01 10.2029 2.90412e-07
7 12 0.32867E+01 9.8583 1.60246e-05
8 12 0.36015E+01 9.5435 8.31888e-06
9 12 0.38851E+01 9.2599 4.5019e-06
10 12 0.41355E+01 9.0095 2.05064e-05
11 12 0.43498E+01 8.7952 5.38845e-06
12 12 0.45240E+01 8.621 1.43864e-06
13 12 0.46534E+01 8.4916 1.09673e-05
14 12 0.47299E+01 8.4151 2.06917e-06
0 13 0.27504E+00 12.986 1.28596e-05
1 13 0.79104E+00 12.47 6.98042e-06
2 13 0.12781E+01 11.9829 2.64631e-06
3 13 0.17366E+01 11.5244 1.21556e-05
4 13 0.21669E+01 11.0941 2.81195e-09
5 13 0.25687E+01 10.6923 1.34593e-05
6 13 0.29421E+01 10.3189 4.14172e-06
7 13 0.32867E+01 9.9743 7.13209e-06
8 13 0.36015E+01 9.6595 1.50349e-05
9 13 0.38851E+01 9.3759 4.85654e-08
10 13 0.41355E+01 9.1255 1.27766e-05
11 13 0.43498E+01 8.9112 1.42458e-05
12 13 0.45240E+01 8.737 1.79057e-06
13 13 0.46534E+01 8.6076 4.53299e-07
14 13 0.47299E+01 8.5311 1.89254e-05
0 14 0.27504E+00 13.098 1.13943e-05
1 14 0.79104E+00 12.582 8.83269e-06
2 14 0.12781E+01 12.0949 8.45855e-07
3 14 0.17366E+01 11.6364 1.24729e-05
4 14 0.21669E+01 11.2061 1.27878e-06
5 14 0.25687E+01 10.8043 9.37205e-06
6 14 0.29421E+01 10.4309 9.576e-06
7 14 0.32867E+01 10.0863 1.33477e-06
8 14 0.36015E+01 9.7715 1.63445e-05
9 14 0.38851E+01 9.4879 4.65929e-06
10 14 0.41355E+01 9.2375 3.58038e-06
11 14 0.43498E+01 9.0232 1.54534e-05
12 14 0.45240E+01 8.849 9.24802e-06
13 14 0.46534E+01 8.7196 1.02305e-06
14 14 0.47299E+01 8.6431 5.47641e-06
0 15 0.27504E+00 13.207 9.73681e-06
1 15 0.79104E+00 12.691 1.00015e-05
2 15 0.12781E+01 12.2039 5.68013e-08
3 15 0.17366E+01 11.7454 1.09986e-05
4 15 0.21669E+01 11.3151 3.94838e-06
5 15 0.25687E+01 10.9133 4.67684e-06
6 15 0.29421E+01 10.5399 1.29372e-05
7 15 0.32867E+01 10.1953 1.45924e-07
8 15 0.36015E+01 9.8805 1.15211e-05
9 15 0.38851E+01 9.5969 1.13873e-05
10 15 0.41355E+01 9.3465 4.22053e-09
11 15 0.43498E+01 9.1322 8.67946e-06
12 15 0.45240E+01 8.958 1.26829e-05
13 15 0.46534E+01 8.8286 6.35179e-06
14 15 0.47299E+01 8.7521 4.4247e-07
0 16 0.27504E+00 13.312 7.9361e-06
1 16 0.79104E+00 12.796 1.02613e-05
2 16 0.12781E+01 12.3089 1.3367e-07
3 16 0.17366E+01 11.8504 8.38136e-06
4 16 0.21669E+01 11.4201 6.50195e-06
5 16 0.25687E+01 11.0183 1.32472e-06
6 16 0.29421E+01 10.6449 1.2676e-05
7 16 0.32867E+01 10.3003 2.70509e-06
8 16 0.36015E+01 9.9855 5.00058e-06
9 16 0.38851E+01 9.7019 1.39187e-05
10 16 0.41355E+01 9.4515 2.94024e-06
11 16 0.43498E+01 9.2372 1.87989e-06
12 16 0.45240E+01 9.063 9.1664e-06
13 16 0.46534E+01 8.9336 8.04501e-06
