#table for dust H2 formation
#dust/gas mass ratio = 0.009
#metallicity Z = 1
#redshift = 3
#ngas = 1d-6, 1d6 cm-3
#Tgas = 10,1e8 K
#power-law exponent = -3.5
#dust size = 5d-7, 2.5d-5 cm
#dust type = C
#dust bins = 20
#radiation energy = 2d-3, 1.2d3 eV
#radiation bins = 100
#columns: ngas (cm-3), Tgas (K), H2 rate (1/s)
          30 ,          30
 -0.20689655E+000  0.36551724E+001 -0.17585709E+002
 -0.20689655E+000  0.38965517E+001 -0.17937099E+002
 -0.20689655E+000  0.41379310E+001 -0.18294196E+002
 -0.20689655E+000  0.43793103E+001 -0.18653895E+002
 -0.20689655E+000  0.46206897E+001 -0.19014800E+002
 -0.20689655E+000  0.48620690E+001 -0.19376278E+002
 -0.20689655E+000  0.51034483E+001 -0.19738038E+002
 -0.20689655E+000  0.53448276E+001 -0.20099943E+002
 -0.20689655E+000  0.55862069E+001 -0.20461925E+002
 -0.20689655E+000  0.58275862E+001 -0.20823954E+002
 -0.20689655E+000  0.60689655E+001 -0.21186035E+002
 -0.20689655E+000  0.63103448E+001 -0.21548224E+002
 -0.20689655E+000  0.65517241E+001 -0.21910682E+002
 -0.20689655E+000  0.67931034E+001 -0.22273766E+002
 -0.20689655E+000  0.70344828E+001 -0.22638137E+002
 -0.20689655E+000  0.72758621E+001 -0.23004862E+002
 -0.20689655E+000  0.75172414E+001 -0.23375444E+002
 -0.20689655E+000  0.77586207E+001 -0.23751698E+002
 -0.20689655E+000  0.80000000E+001 -0.24135462E+002
 
  0.20689655E+000  0.10000000E+001 -0.16289663E+002
  0.20689655E+000  0.12413793E+001 -0.16185772E+002
  0.20689655E+000  0.14827586E+001 -0.16090937E+002
  0.20689655E+000  0.17241379E+001 -0.16009719E+002
  0.20689655E+000  0.19655172E+001 -0.15949775E+002
  0.20689655E+000  0.22068966E+001 -0.15924277E+002
  0.20689655E+000  0.24482759E+001 -0.15953576E+002
  0.20689655E+000  0.26896552E+001 -0.16060168E+002
  0.20689655E+000  0.29310345E+001 -0.16253360E+002
  0.20689655E+000  0.31724138E+001 -0.16519465E+002
  0.20689655E+000  0.34137931E+001 -0.16832911E+002
  0.20689655E+000  0.36551724E+001 -0.17171916E+002
  0.20689655E+000  0.38965517E+001 -0.17523306E+002
  0.20689655E+000  0.41379310E+001 -0.17880403E+002
  0.20689655E+000  0.43793103E+001 -0.18240102E+002
  0.20689655E+000  0.46206897E+001 -0.18601006E+002
  0.20689655E+000  0.48620690E+001 -0.18962485E+002
  0.20689655E+000  0.51034483E+001 -0.19324246E+002
  0.20689655E+000  0.53448276E+001 -0.19686153E+002
  0.20689655E+000  0.55862069E+001 -0.20048145E+002
  0.20689655E+000  0.58275862E+001 -0.20410212E+002
  0.20689655E+000  0.60689655E+001 -0.20772412E+002
  0.20689655E+000  0.63103448E+001 -0.21134925E+002
  0.20689655E+000  0.65517241E+001 -0.21498139E+002
  0.20689655E+000  0.67931034E+001 -0.21862768E+002
  0.20689655E+000  0.70344828E+001 -0.22229942E+002
  0.20689655E+000  0.72758621E+001 -0.22601217E+002
  0.20689655E+000  0.75172414E+001 -0.22978436E+002
  0.20689655E+000  0.77586207E+001 -0.23363404E+002
  0.20689655E+000  0.80000000E+001 -0.23757453E+002
 
  0.62068966E+000  0.10000000E+001 -0.15875870E+002
  0.62068966E+000  0.12413793E+001 -0.15771979E+002
  0.62068966E+000  0.14827586E+001 -0.15677144E+002
  0.62068966E+000  0.17241379E+001 -0.15595926E+002
  0.62068966E+000  0.19655172E+001 -0.15535982E+002
  0.62068966E+000  0.22068966E+001 -0.15510484E+002
  0.62068966E+000  0.24482759E+001 -0.15539783E+002
  0.62068966E+000  0.26896552E+001 -0.15646375E+002
  0.62068966E+000  0.29310345E+001 -0.15839567E+002
  0.62068966E+000  0.31724138E+001 -0.16105672E+002
  0.62068966E+000  0.34137931E+001 -0.16419118E+002
  0.62068966E+000  0.36551724E+001 -0.16758123E+002
  0.62068966E+000  0.38965517E+001 -0.17109513E+002
  0.62068966E+000  0.41379310E+001 -0.17466610E+002
  0.62068966E+000  0.43793103E+001 -0.17826309E+002
  0.62068966E+000  0.46206897E+001 -0.18187214E+002
  0.62068966E+000  0.48620690E+001 -0.18548692E+002
  0.62068966E+000  0.51034483E+001 -0.18910456E+002
  0.62068966E+000  0.53448276E+001 -0.19272375E+002
  0.62068966E+000  0.55862069E+001 -0.19634412E+002
  0.62068966E+000  0.58275862E+001 -0.19996618E+002
  0.62068966E+000  0.60689655E+001 -0.20359188E+002
  0.62068966E+000  0.63103448E+001 -0.20722544E+002
  0.62068966E+000  0.65517241E+001 -0.21087453E+002
  0.62068966E+000  0.67931034E+001 -0.21455106E+002
  0.62068966E+000  0.70344828E+001 -0.21827113E+002
  0.62068966E+000  0.72758621E+001 -0.22205334E+002
  0.62068966E+000  0.75172414E+001 -0.22591534E+002
  0.62068966E+000  0.77586207E+001 -0.22986940E+002
  0.62068966E+000  0.80000000E+001 -0.23391845E+002
 
  0.10344828E+001  0.10000000E+001 -0.15462076E+002
  0.10344828E+001  0.12413793E+001 -0.15358186E+002
  0.10344828E+001  0.14827586E+001 -0.15263351E+002
  0.10344828E+001  0.17241379E+001 -0.15182133E+002
  0.10344828E+001  0.19655172E+001 -0.15122189E+002
  0.10344828E+001  0.22068966E+001 -0.15096691E+002
  0.10344828E+001  0.24482759E+001 -0.15125990E+002
  0.10344828E+001  0.26896552E+001 -0.15232582E+002
  0.10344828E+001  0.29310345E+001 -0.15425775E+002
  0.10344828E+001  0.31724138E+001 -0.15691879E+002
  0.10344828E+001  0.34137931E+001 -0.16005325E+002
  0.10344828E+001  0.36551724E+001 -0.16344330E+002
  0.10344828E+001  0.38965517E+001 -0.16695720E+002
  0.10344828E+001  0.41379310E+001 -0.17052817E+002
  0.10344828E+001  0.43793103E+001 -0.17412516E+002
  0.10344828E+001  0.46206897E+001 -0.17773421E+002
  0.10344828E+001  0.48620690E+001 -0.18134903E+002
  0.10344828E+001  0.51034483E+001 -0.18496682E+002
  0.10344828E+001  0.53448276E+001 -0.18858655E+002
  0.10344828E+001  0.55862069E+001 -0.19220853E+002
  0.10344828E+001  0.58275862E+001 -0.19583478E+002
  0.10344828E+001  0.60689655E+001 -0.19946987E+002
  0.10344828E+001  0.63103448E+001 -0.20312197E+002
  0.10344828E+001  0.65517241E+001 -0.20680360E+002
  0.10344828E+001  0.67931034E+001 -0.21053137E+002
  0.10344828E+001  0.70344828E+001 -0.21432396E+002
  0.10344828E+001  0.72758621E+001 -0.21819853E+002
  0.10344828E+001  0.75172414E+001 -0.22216624E+002
  0.10344828E+001  0.77586207E+001 -0.22622842E+002
  0.10344828E+001  0.80000000E+001 -0.23037457E+002
 
  0.14482759E+001  0.10000000E+001 -0.15048283E+002
  0.14482759E+001  0.12413793E+001 -0.14944393E+002
  0.14482759E+001  0.14827586E+001 -0.14849558E+002
  0.14482759E+001  0.17241379E+001 -0.14768340E+002
  0.14482759E+001  0.19655172E+001 -0.14708396E+002
  0.14482759E+001  0.22068966E+001 -0.14682899E+002
  0.14482759E+001  0.24482759E+001 -0.14712198E+002
  0.14482759E+001  0.26896552E+001 -0.14818790E+002
  0.14482759E+001  0.29310345E+001 -0.15011982E+002
  0.14482759E+001  0.31724138E+001 -0.15278087E+002
  0.14482759E+001  0.34137931E+001 -0.15591533E+002
  0.14482759E+001  0.36551724E+001 -0.15930537E+002
  0.14482759E+001  0.38965517E+001 -0.16281927E+002
  0.14482759E+001  0.41379310E+001 -0.16639024E+002
  0.14482759E+001  0.43793103E+001 -0.16998724E+002
  0.14482759E+001  0.46206897E+001 -0.17359634E+002
  0.14482759E+001  0.48620690E+001 -0.17721134E+002
  0.14482759E+001  0.51034483E+001 -0.18082976E+002
  0.14482759E+001  0.53448276E+001 -0.18445135E+002
  0.14482759E+001  0.55862069E+001 -0.18807807E+002
  0.14482759E+001  0.58275862E+001 -0.19171475E+002
  0.14482759E+001  0.60689655E+001 -0.19537006E+002
  0.14482759E+001  0.63103448E+001 -0.19905712E+002
  0.14482759E+001  0.65517241E+001 -0.20279295E+002
  0.14482759E+001  0.67931034E+001 -0.20659627E+002
  0.14482759E+001  0.70344828E+001 -0.21048365E+002
  0.14482759E+001  0.72758621E+001 -0.21446503E+002
  0.14482759E+001  0.75172414E+001 -0.21854013E+002
  0.14482759E+001  0.77586207E+001 -0.22269671E+002
  0.14482759E+001  0.80000000E+001 -0.22691079E+002
 
  0.18620690E+001  0.10000000E+001 -0.14634490E+002
  0.18620690E+001  0.12413793E+001 -0.14530600E+002
  0.18620690E+001  0.14827586E+001 -0.14435765E+002
  0.18620690E+001  0.17241379E+001 -0.14354547E+002
  0.18620690E+001  0.19655172E+001 -0.14294604E+002
  0.18620690E+001  0.22068966E+001 -0.14269107E+002
  0.18620690E+001  0.24482759E+001 -0.14298407E+002
  0.18620690E+001  0.26896552E+001 -0.14404999E+002
  0.18620690E+001  0.29310345E+001 -0.14598191E+002
  0.18620690E+001  0.31724138E+001 -0.14864295E+002
  0.18620690E+001  0.34137931E+001 -0.15177740E+002
  0.18620690E+001  0.36551724E+001 -0.15516744E+002
  0.18620690E+001  0.38965517E+001 -0.15868134E+002
  0.18620690E+001  0.41379310E+001 -0.16225232E+002
  0.18620690E+001  0.43793103E+001 -0.16584938E+002
  0.18620690E+001  0.46206897E+001 -0.16945869E+002
  0.18620690E+001  0.48620690E+001 -0.17307443E+002
  0.18620690E+001  0.51034483E+001 -0.17669501E+002
  0.18620690E+001  0.53448276E+001 -0.18032195E+002
  0.18620690E+001  0.55862069E+001 -0.18396022E+002
  0.18620690E+001  0.58275862E+001 -0.18761892E+002
  0.18620690E+001  0.60689655E+001 -0.19131170E+002
  0.18620690E+001  0.63103448E+001 -0.19505595E+002
  0.18620690E+001  0.65517241E+001 -0.19887033E+002
  0.18620690E+001  0.67931034E+001 -0.20277071E+002
  0.18620690E+001  0.70344828E+001 -0.20676575E+002
  0.18620690E+001  0.72758621E+001 -0.21085352E+002
  0.18620690E+001  0.75172414E+001 -0.21502003E+002
  0.18620690E+001  0.77586207E+001 -0.21923977E+002
  0.18620690E+001  0.80000000E+001 -0.22347838E+002
 
  0.22758621E+001  0.10000000E+001 -0.14220697E+002
  0.22758621E+001  0.12413793E+001 -0.14116807E+002
  0.22758621E+001  0.14827586E+001 -0.14021973E+002
  0.22758621E+001  0.17241379E+001 -0.13940755E+002
  0.22758621E+001  0.19655172E+001 -0.13880813E+002
  0.22758621E+001  0.22068966E+001 -0.13855318E+002
  0.22758621E+001  0.24482759E+001 -0.13884618E+002
  0.22758621E+001  0.26896552E+001 -0.13991210E+002
  0.22758621E+001  0.29310345E+001 -0.14184402E+002
  0.22758621E+001  0.31724138E+001 -0.14450504E+002
  0.22758621E+001  0.34137931E+001 -0.14763949E+002
  0.22758621E+001  0.36551724E+001 -0.15102952E+002
  0.22758621E+001  0.38965517E+001 -0.15454343E+002
  0.22758621E+001  0.41379310E+001 -0.15811448E+002
  0.22758621E+001  0.43793103E+001 -0.16171180E+002
  0.22758621E+001  0.46206897E+001 -0.16532198E+002
  0.22758621E+001  0.48620690E+001 -0.16894020E+002
  0.22758621E+001  0.51034483E+001 -0.17256679E+002
  0.22758621E+001  0.53448276E+001 -0.17620649E+002
  0.22758621E+001  0.55862069E+001 -0.17986868E+002
  0.22758621E+001  0.58275862E+001 -0.18356744E+002
  0.22758621E+001  0.60689655E+001 -0.18732045E+002
  0.22758621E+001  0.63103448E+001 -0.19114619E+002
  0.22758621E+001  0.65517241E+001 -0.19505974E+002
  0.22758621E+001  0.67931034E+001 -0.19906840E+002
  0.22758621E+001  0.70344828E+001 -0.20316854E+002
  0.22758621E+001  0.72758621E+001 -0.20734446E+002
  0.22758621E+001  0.75172414E+001 -0.21156915E+002
  0.22758621E+001  0.77586207E+001 -0.21580737E+002
  0.22758621E+001  0.80000000E+001 -0.22002188E+002
 
  0.26896552E+001  0.10000000E+001 -0.13806904E+002
  0.26896552E+001  0.12413793E+001 -0.13703014E+002
  0.26896552E+001  0.14827586E+001 -0.13608181E+002
  0.26896552E+001  0.17241379E+001 -0.13526966E+002
  0.26896552E+001  0.19655172E+001 -0.13467026E+002
  0.26896552E+001  0.22068966E+001 -0.13441534E+002
  0.26896552E+001  0.24482759E+001 -0.13470837E+002
  0.26896552E+001  0.26896552E+001 -0.13577429E+002
  0.26896552E+001  0.29310345E+001 -0.13770618E+002
  0.26896552E+001  0.31724138E+001 -0.14036717E+002
  0.26896552E+001  0.34137931E+001 -0.14350158E+002
  0.26896552E+001  0.36551724E+001 -0.14689162E+002
  0.26896552E+001  0.38965517E+001 -0.15040560E+002
  0.26896552E+001  0.41379310E+001 -0.15397696E+002
  0.26896552E+001  0.43793103E+001 -0.15757531E+002
  0.26896552E+001  0.46206897E+001 -0.16118832E+002
  0.26896552E+001  0.48620690E+001 -0.16481330E+002
  0.26896552E+001  0.51034483E+001 -0.16845394E+002
  0.26896552E+001  0.53448276E+001 -0.17211957E+002
  0.26896552E+001  0.55862069E+001 -0.17582450E+002
  0.26896552E+001  0.58275862E+001 -0.17958655E+002
  0.26896552E+001  0.60689655E+001 -0.18342392E+002
  0.26896552E+001  0.63103448E+001 -0.18735077E+002
  0.26896552E+001  0.65517241E+001 -0.19137296E+002
  0.26896552E+001  0.67931034E+001 -0.19548515E+002
  0.26896552E+001  0.70344828E+001 -0.19966991E+002
  0.26896552E+001  0.72758621E+001 -0.20389881E+002
  0.26896552E+001  0.75172414E+001 -0.20813586E+002
  0.26896552E+001  0.77586207E+001 -0.21234422E+002
  0.26896552E+001  0.80000000E+001 -0.21649469E+002
 
  0.31034483E+001  0.10000000E+001 -0.13393111E+002
  0.31034483E+001  0.12413793E+001 -0.13289223E+002
  0.31034483E+001  0.14827586E+001 -0.13194393E+002
  0.31034483E+001  0.17241379E+001 -0.13113182E+002
  0.31034483E+001  0.19655172E+001 -0.13053249E+002
  0.31034483E+001  0.22068966E+001 -0.13027764E+002
  0.31034483E+001  0.24482759E+001 -0.13057072E+002
  0.31034483E+001  0.26896552E+001 -0.13163662E+002
  0.31034483E+001  0.29310345E+001 -0.13356843E+002
  0.31034483E+001  0.31724138E+001 -0.13622933E+002
  0.31034483E+001  0.34137931E+001 -0.13936372E+002
  0.31034483E+001  0.36551724E+001 -0.14275383E+002
  0.31034483E+001  0.38965517E+001 -0.14626818E+002
  0.31034483E+001  0.41379310E+001 -0.14984073E+002
  0.31034483E+001  0.43793103E+001 -0.15344231E+002
  0.31034483E+001  0.46206897E+001 -0.15706288E+002
  0.31034483E+001  0.48620690E+001 -0.16070330E+002
  0.31034483E+001  0.51034483E+001 -0.16437198E+002
  0.31034483E+001  0.53448276E+001 -0.16808310E+002
  0.31034483E+001  0.55862069E+001 -0.17185441E+002
  0.31034483E+001  0.58275862E+001 -0.17570360E+002
  0.31034483E+001  0.60689655E+001 -0.17964382E+002
  0.31034483E+001  0.63103448E+001 -0.18367940E+002
  0.31034483E+001  0.65517241E+001 -0.18780326E+002
  0.31034483E+001  0.67931034E+001 -0.19199628E+002
  0.31034483E+001  0.70344828E+001 -0.19622864E+002
  0.31034483E+001  0.72758621E+001 -0.20046376E+002
  0.31034483E+001  0.75172414E+001 -0.20466535E+002
  0.31034483E+001  0.77586207E+001 -0.20880594E+002
  0.31034483E+001  0.80000000E+001 -0.21287224E+002
 
  0.35172414E+001  0.10000000E+001 -0.12979317E+002
  0.35172414E+001  0.12413793E+001 -0.12875433E+002
  0.35172414E+001  0.14827586E+001 -0.12780611E+002
  0.35172414E+001  0.17241379E+001 -0.12699412E+002
  0.35172414E+001  0.19655172E+001 -0.12639495E+002
  0.35172414E+001  0.22068966E+001 -0.12614026E+002
  0.35172414E+001  0.24482759E+001 -0.12643340E+002
  0.35172414E+001  0.26896552E+001 -0.12749920E+002
  0.35172414E+001  0.29310345E+001 -0.12943081E+002
  0.35172414E+001  0.31724138E+001 -0.13209158E+002
  0.35172414E+001  0.34137931E+001 -0.13522600E+002
  0.35172414E+001  0.36551724E+001 -0.13861652E+002
  0.35172414E+001  0.38965517E+001 -0.14213224E+002
  0.35172414E+001  0.41379310E+001 -0.14570847E+002
  0.35172414E+001  0.43793103E+001 -0.14931848E+002
  0.35172414E+001  0.46206897E+001 -0.15295599E+002
  0.35172414E+001  0.48620690E+001 -0.15662665E+002
  0.35172414E+001  0.51034483E+001 -0.16034366E+002
  0.35172414E+001  0.53448276E+001 -0.16412424E+002
  0.35172414E+001  0.55862069E+001 -0.16798536E+002
  0.35172414E+001  0.58275862E+001 -0.17193894E+002
  0.35172414E+001  0.60689655E+001 -0.17598773E+002
  0.35172414E+001  0.63103448E+001 -0.18012284E+002
  0.35172414E+001  0.65517241E+001 -0.18432348E+002
  0.35172414E+001  0.67931034E+001 -0.18855854E+002
  0.35172414E+001  0.70344828E+001 -0.19279096E+002
  0.35172414E+001  0.72758621E+001 -0.19698522E+002
  0.35172414E+001  0.75172414E+001 -0.20111565E+002
  0.35172414E+001  0.77586207E+001 -0.20517111E+002
  0.35172414E+001  0.80000000E+001 -0.20915378E+002
 
  0.39310345E+001  0.10000000E+001 -0.12565523E+002
  0.39310345E+001  0.12413793E+001 -0.12461650E+002
  0.39310345E+001  0.14827586E+001 -0.12366846E+002
  0.39310345E+001  0.17241379E+001 -0.12285676E+002
  0.39310345E+001  0.19655172E+001 -0.12225794E+002
  0.39310345E+001  0.22068966E+001 -0.12200352E+002
  0.39310345E+001  0.24482759E+001 -0.12229666E+002
  0.39310345E+001  0.26896552E+001 -0.12336215E+002
  0.39310345E+001  0.29310345E+001 -0.12529339E+002
  0.39310345E+001  0.31724138E+001 -0.12795403E+002
  0.39310345E+001  0.34137931E+001 -0.13108885E+002
  0.39310345E+001  0.36551724E+001 -0.13448093E+002
  0.39310345E+001  0.38965517E+001 -0.13800082E+002
  0.39310345E+001  0.41379310E+001 -0.14158642E+002
  0.39310345E+001  0.43793103E+001 -0.14521496E+002
  0.39310345E+001  0.46206897E+001 -0.14888501E+002
  0.39310345E+001  0.48620690E+001 -0.15260691E+002
  0.39310345E+001  0.51034483E+001 -0.15639644E+002
  0.39310345E+001  0.53448276E+001 -0.16026939E+002
  0.39310345E+001  0.55862069E+001 -0.16423623E+002
  0.39310345E+001  0.58275862E+001 -0.16829793E+002
  0.39310345E+001  0.60689655E+001 -0.17244383E+002
  0.39310345E+001  0.63103448E+001 -0.17665143E+002
  0.39310345E+001  0.65517241E+001 -0.18088840E+002
  0.39310345E+001  0.67931034E+001 -0.18511738E+002
  0.39310345E+001  0.70344828E+001 -0.18930376E+002
  0.39310345E+001  0.72758621E+001 -0.19342381E+002
  0.39310345E+001  0.75172414E+001 -0.19746848E+002
  0.39310345E+001  0.77586207E+001 -0.20144147E+002
  0.39310345E+001  0.80000000E+001 -0.20535349E+002
 
  0.43448276E+001  0.10000000E+001 -0.12151726E+002
  0.43448276E+001  0.12413793E+001 -0.12047881E+002
  0.43448276E+001  0.14827586E+001 -0.11953124E+002
  0.43448276E+001  0.17241379E+001 -0.11872019E+002
  0.43448276E+001  0.19655172E+001 -0.11812200E+002
  0.43448276E+001  0.22068966E+001 -0.11786787E+002
  0.43448276E+001  0.24482759E+001 -0.11816072E+002
  0.43448276E+001  0.26896552E+001 -0.11922555E+002
  0.43448276E+001  0.29310345E+001 -0.12115631E+002
  0.43448276E+001  0.31724138E+001 -0.12381719E+002
  0.43448276E+001  0.34137931E+001 -0.12695370E+002
  0.43448276E+001  0.36551724E+001 -0.13035044E+002
  0.43448276E+001  0.38965517E+001 -0.13388072E+002
  0.43448276E+001  0.41379310E+001 -0.13748653E+002
  0.43448276E+001  0.43793103E+001 -0.14115001E+002
  0.43448276E+001  0.46206897E+001 -0.14487426E+002
  0.43448276E+001  0.48620690E+001 -0.14867171E+002
  0.43448276E+001  0.51034483E+001 -0.15255605E+002
  0.43448276E+001  0.53448276E+001 -0.15653582E+002
  0.43448276E+001  0.55862069E+001 -0.16061007E+002
  0.43448276E+001  0.58275862E+001 -0.16476619E+002
  0.43448276E+001  0.60689655E+001 -0.16898003E+002
  0.43448276E+001  0.63103448E+001 -0.17321812E+002
  0.43448276E+001  0.65517241E+001 -0.17744292E+002
  0.43448276E+001  0.67931034E+001 -0.18162093E+002
  0.43448276E+001  0.70344828E+001 -0.18573041E+002
  0.43448276E+001  0.72758621E+001 -0.18976438E+002
  0.43448276E+001  0.75172414E+001 -0.19372792E+002
  0.43448276E+001  0.77586207E+001 -0.19763223E+002
  0.43448276E+001  0.80000000E+001 -0.20148925E+002
 
  0.47586207E+001  0.10000000E+001 -0.11737925E+002
  0.47586207E+001  0.12413793E+001 -0.11634148E+002
  0.47586207E+001  0.14827586E+001 -0.11539498E+002
  0.47586207E+001  0.17241379E+001 -0.11458514E+002
  0.47586207E+001  0.19655172E+001 -0.11398779E+002
  0.47586207E+001  0.22068966E+001 -0.11373365E+002
  0.47586207E+001  0.24482759E+001 -0.11402572E+002
  0.47586207E+001  0.26896552E+001 -0.11508960E+002
  0.47586207E+001  0.29310345E+001 -0.11702016E+002
  0.47586207E+001  0.31724138E+001 -0.11968267E+002
  0.47586207E+001  0.34137931E+001 -0.12282429E+002
  0.47586207E+001  0.36551724E+001 -0.12623247E+002
  0.47586207E+001  0.38965517E+001 -0.12978472E+002
  0.47586207E+001  0.41379310E+001 -0.13342797E+002
  0.47586207E+001  0.43793103E+001 -0.13714864E+002
  0.47586207E+001  0.46206897E+001 -0.14095146E+002
  0.47586207E+001  0.48620690E+001 -0.14484601E+002
  0.47586207E+001  0.51034483E+001 -0.14883805E+002
  0.47586207E+001  0.53448276E+001 -0.15292424E+002
  0.47586207E+001  0.55862069E+001 -0.15708993E+002
  0.47586207E+001  0.58275862E+001 -0.16130923E+002
  0.47586207E+001  0.60689655E+001 -0.16554760E+002
  0.47586207E+001  0.63103448E+001 -0.16976751E+002
  0.47586207E+001  0.65517241E+001 -0.17393670E+002
  0.47586207E+001  0.67931034E+001 -0.17803547E+002
  0.47586207E+001  0.70344828E+001 -0.18205884E+002
  0.47586207E+001  0.72758621E+001 -0.18601316E+002
  0.47586207E+001  0.75172414E+001 -0.18991001E+002
  0.47586207E+001  0.77586207E+001 -0.19376115E+002
  0.47586207E+001  0.80000000E+001 -0.19757619E+002
 
  0.51724138E+001  0.10000000E+001 -0.11324111E+002
  0.51724138E+001  0.12413793E+001 -0.11220497E+002
  0.51724138E+001  0.14827586E+001 -0.11126059E+002
  0.51724138E+001  0.17241379E+001 -0.11045253E+002
  0.51724138E+001  0.19655172E+001 -0.10985583E+002
  0.51724138E+001  0.22068966E+001 -0.10960109E+002
  0.51724138E+001  0.24482759E+001 -0.10989189E+002
  0.51724138E+001  0.26896552E+001 -0.11095495E+002
  0.51724138E+001  0.29310345E+001 -0.11288675E+002
  0.51724138E+001  0.31724138E+001 -0.11555460E+002
  0.51724138E+001  0.34137931E+001 -0.11870866E+002
  0.51724138E+001  0.36551724E+001 -0.12214062E+002
  0.51724138E+001  0.38965517E+001 -0.12573288E+002
  0.51724138E+001  0.41379310E+001 -0.12943636E+002
  0.51724138E+001  0.43793103E+001 -0.13323856E+002
  0.51724138E+001  0.46206897E+001 -0.13714061E+002
  0.51724138E+001  0.48620690E+001 -0.14114350E+002
  0.51724138E+001  0.51034483E+001 -0.14524070E+002
  0.51724138E+001  0.53448276E+001 -0.14941510E+002
  0.51724138E+001  0.55862069E+001 -0.15363899E+002
  0.51724138E+001  0.58275862E+001 -0.15787679E+002
  0.51724138E+001  0.60689655E+001 -0.16209109E+002
  0.51724138E+001  0.63103448E+001 -0.16625102E+002
  0.51724138E+001  0.65517241E+001 -0.17033897E+002
  0.51724138E+001  0.67931034E+001 -0.17435189E+002
  0.51724138E+001  0.70344828E+001 -0.17829723E+002
  0.51724138E+001  0.72758621E+001 -0.18218686E+002
  0.51724138E+001  0.75172414E+001 -0.18603231E+002
  0.51724138E+001  0.77586207E+001 -0.18984283E+002
  0.51724138E+001  0.80000000E+001 -0.19362526E+002
 
  0.55862069E+001  0.10000000E+001 -0.10910268E+002
  0.55862069E+001  0.12413793E+001 -0.10807009E+002
  0.55862069E+001  0.14827586E+001 -0.10712915E+002
  0.55862069E+001  0.17241379E+001 -0.10632302E+002
  0.55862069E+001  0.19655172E+001 -0.10572638E+002
  0.55862069E+001  0.22068966E+001 -0.10547043E+002
  0.55862069E+001  0.24482759E+001 -0.10575995E+002
  0.55862069E+001  0.26896552E+001 -0.10682361E+002
  0.55862069E+001  0.29310345E+001 -0.10876056E+002
  0.55862069E+001  0.31724138E+001 -0.11144161E+002
  0.55862069E+001  0.34137931E+001 -0.11462121E+002
  0.55862069E+001  0.36551724E+001 -0.11809578E+002
  0.55862069E+001  0.38965517E+001 -0.12175133E+002
  0.55862069E+001  0.41379310E+001 -0.12553924E+002
  0.55862069E+001  0.43793103E+001 -0.12944266E+002
  0.55862069E+001  0.46206897E+001 -0.13345347E+002
  0.55862069E+001  0.48620690E+001 -0.13756000E+002
  0.55862069E+001  0.51034483E+001 -0.14174191E+002
  0.55862069E+001  0.53448276E+001 -0.14596935E+002
  0.55862069E+001  0.55862069E+001 -0.15020565E+002
  0.55862069E+001  0.58275862E+001 -0.15441362E+002
  0.55862069E+001  0.60689655E+001 -0.15856390E+002
  0.55862069E+001  0.63103448E+001 -0.16264096E+002
  0.55862069E+001  0.65517241E+001 -0.16664356E+002
  0.55862069E+001  0.67931034E+001 -0.17058018E+002
  0.55862069E+001  0.70344828E+001 -0.17446282E+002
  0.55862069E+001  0.72758621E+001 -0.17830277E+002
  0.55862069E+001  0.75172414E+001 -0.18210891E+002
  0.55862069E+001  0.77586207E+001 -0.18588776E+002
  0.55862069E+001  0.80000000E+001 -0.18964414E+002
 
  0.60000000E+001  0.10000000E+001 -0.10496363E+002
  0.60000000E+001  0.12413793E+001 -0.10393778E+002
  0.60000000E+001  0.14827586E+001 -0.10300138E+002
  0.60000000E+001  0.17241379E+001 -0.10219684E+002
  0.60000000E+001  0.19655172E+001 -0.10159962E+002
  0.60000000E+001  0.22068966E+001 -0.10134238E+002
  0.60000000E+001  0.24482759E+001 -0.10163203E+002
  0.60000000E+001  0.26896552E+001 -0.10270039E+002
  0.60000000E+001  0.29310345E+001 -0.10465083E+002
  0.60000000E+001  0.31724138E+001 -0.10735888E+002
  0.60000000E+001  0.34137931E+001 -0.11058358E+002
  0.60000000E+001  0.36551724E+001 -0.11412448E+002
  0.60000000E+001  0.38965517E+001 -0.11786729E+002
  0.60000000E+001  0.41379310E+001 -0.12175827E+002
  0.60000000E+001  0.43793103E+001 -0.12577065E+002
  0.60000000E+001  0.46206897E+001 -0.12988333E+002
  0.60000000E+001  0.48620690E+001 -0.13407086E+002
  0.60000000E+001  0.51034483E+001 -0.13830048E+002
  0.60000000E+001  0.53448276E+001 -0.14253422E+002
  0.60000000E+001  0.55862069E+001 -0.14673511E+002
  0.60000000E+001  0.58275862E+001 -0.15087534E+002
  0.60000000E+001  0.60689655E+001 -0.15494145E+002
  0.60000000E+001  0.63103448E+001 -0.15893391E+002
  0.60000000E+001  0.65517241E+001 -0.16286203E+002
  0.60000000E+001  0.67931034E+001 -0.16673793E+002
  0.60000000E+001  0.70344828E+001 -0.17057255E+002
  0.60000000E+001  0.72758621E+001 -0.17437443E+002
  0.60000000E+001  0.75172414E+001 -0.17814981E+002
  0.60000000E+001  0.77586207E+001 -0.18190330E+002
  0.60000000E+001  0.80000000E+001 -0.18563836E+002
 
