#escape opacity for H2 cooling.
# courtesy of Kazu Omukai (2014)
20, 10
20.0 2.30102999566 0.0
20.0 2.37460578559 0.0
20.0 2.44818157552 0.0
20.0 2.52175736545 0.0
20.0 2.59533315538 0.0
20.0 2.66890894531 0.0
20.0 2.74248473524 0.0
20.0 2.81606052517 0.0
20.0 2.8896363151 0.0
20.0 2.96321210503 0.0
20.0 3.03678789497 0.0
20.0 3.1103636849 0.0
20.0 3.18393947483 0.0
20.0 3.25751526476 0.0
20.0 3.33109105469 0.0
20.0 3.40466684462 0.0
20.0 3.47824263455 0.0
20.0 3.55181842448 0.0
20.0 3.62539421441 0.0
20.0 3.69897000434 0.0

21.0 2.30102999566 -0.000434511774018
21.0 2.37460578559 -0.000328311237635
21.0 2.44818157552 -0.000222110701252
21.0 2.52175736545 -0.000115910164869
21.0 2.59533315538 -9.7096284865e-06
21.0 2.66890894531 0.0
21.0 2.74248473524 0.0
21.0 2.81606052517 0.0
21.0 2.8896363151 0.0
21.0 2.96321210503 0.0
21.0 3.03678789497 0.0
21.0 3.1103636849 0.0
21.0 3.18393947483 0.0
21.0 3.25751526476 0.0
21.0 3.33109105469 0.0
21.0 3.40466684462 0.0
21.0 3.47824263455 0.0
21.0 3.55181842448 0.0
21.0 3.62539421441 0.0
21.0 3.69897000434 0.0

22.0 2.30102999566 -0.00261361560269
22.0 2.37460578559 -0.00229373361095
22.0 2.44818157552 -0.00197385161921
22.0 2.52175736545 -0.00165396962747
22.0 2.59533315538 -0.00133408763573
22.0 2.66890894531 -0.00113955866029
22.0 2.74248473524 -0.00095764363207
22.0 2.81606052517 -0.000737485847656
22.0 2.8896363151 -0.000481347795884
22.0 2.96321210503 -0.000434511774018
22.0 3.03678789497 -0.000434511774018
22.0 3.1103636849 -0.000434511774018
22.0 3.18393947483 -0.000434511774018
22.0 3.25751526476 0.0
22.0 3.33109105469 0.0
22.0 3.40466684462 0.0
22.0 3.47824263455 0.0
22.0 3.55181842448 0.0
22.0 3.62539421441 0.0
22.0 3.69897000434 0.0

23.0 2.30102999566 -0.0241088635982
23.0 2.37460578559 -0.0209037524403
23.0 2.44818157552 -0.0176986412823
23.0 2.52175736545 -0.0144935301244
23.0 2.59533315538 -0.0112884189665
23.0 2.66890894531 -0.0101520586435
23.0 2.74248473524 -0.00922387132322
23.0 2.81606052517 -0.00796959895382
23.0 2.8896363151 -0.00640853313072
23.0 2.96321210503 -0.00503226385497
23.0 3.03678789497 -0.00395759074114
23.0 3.1103636849 -0.00328451377833
23.0 3.18393947483 -0.00276573369758
23.0 3.25751526476 -0.00215553650124
23.0 3.33109105469 -0.00159193596181
23.0 3.40466684462 -0.00122792335138
23.0 3.47824263455 -0.000869458712629
23.0 3.55181842448 -0.000869458712629
23.0 3.62539421441 -0.000764731155816
23.0 3.69897000434 -0.000434511774018

24.0 2.30102999566 -0.20830935098
24.0 2.37460578559 -0.182551505022
24.0 2.44818157552 -0.156793659063
24.0 2.52175736545 -0.131035813105
24.0 2.59533315538 -0.105277967146
24.0 2.66890894531 -0.0943722758577
24.0 2.74248473524 -0.0849611181707
24.0 2.81606052517 -0.0736001702431
24.0 2.8896363151 -0.0604047840808
24.0 2.96321210503 -0.0489090935546
24.0 3.03678789497 -0.0389408671282
24.0 3.1103636849 -0.0310351288102
24.0 3.18393947483 -0.0247943215251
24.0 3.25751526476 -0.0198633094282
24.0 3.33109105469 -0.0159765534427
24.0 3.40466684462 -0.0127946010166
24.0 3.47824263455 -0.00963730426345
24.0 3.55181842448 -0.00807305581946
24.0 3.62539421441 -0.00679257569523
24.0 3.69897000434 -0.00612308505879

25.0 2.30102999566 -0.826813731588
25.0 2.37460578559 -0.773162360402
25.0 2.44818157552 -0.719510989216
25.0 2.52175736545 -0.665859618029
25.0 2.59533315538 -0.612208246843
25.0 2.66890894531 -0.558047507235
25.0 2.74248473524 -0.503835511212
25.0 2.81606052517 -0.446343192805
25.0 2.8896363151 -0.38576461995
25.0 2.96321210503 -0.330070943139
25.0 3.03678789497 -0.279095067159
25.0 3.1103636849 -0.23384993602
25.0 3.18393947483 -0.193157517661
25.0 3.25751526476 -0.15702773031
25.0 3.33109105469 -0.128236457859
25.0 3.40466684462 -0.104661307424
25.0 3.47824263455 -0.081257301896
25.0 3.55181842448 -0.0689112831295
25.0 3.62539421441 -0.0582216047384
25.0 3.69897000434 -0.0510982390298

26.0 2.30102999566 -1.77728352885
26.0 2.37460578559 -1.69843802543
26.0 2.44818157552 -1.61959252201
26.0 2.52175736545 -1.54074701859
26.0 2.59533315538 -1.46190151516
26.0 2.66890894531 -1.37737971316
26.0 2.74248473524 -1.29228672003
26.0 2.81606052517 -1.203450408
26.0 2.8896363151 -1.11109223646
26.0 2.96321210503 -1.02006117819
26.0 3.03678789497 -0.930432244727
26.0 3.1103636849 -0.837999139925
26.0 3.18393947483 -0.739441115938
26.0 3.25751526476 -0.641084887899
26.0 3.33109105469 -0.552534565573
26.0 3.40466684462 -0.473008727003
26.0 3.47824263455 -0.393854269876
26.0 3.55181842448 -0.338695449841
26.0 3.62539421441 -0.289553297692
26.0 3.69897000434 -0.253365801062

27.0 2.30102999566 -2.75448733219
27.0 2.37460578559 -2.66498051386
27.0 2.44818157552 -2.57547369553
27.0 2.52175736545 -2.48596687721
27.0 2.59533315538 -2.39646005888
27.0 2.66890894531 -2.29503687178
27.0 2.74248473524 -2.19241457156
27.0 2.81606052517 -2.08211267927
27.0 2.8896363151 -1.96458552909
27.0 2.96321210503 -1.84347329456
27.0 3.03678789497 -1.71903981842
27.0 3.1103636849 -1.5940622263
27.0 3.18393947483 -1.47376766976
27.0 3.25751526476 -1.35705160587
27.0 3.33109105469 -1.2454580863
27.0 3.40466684462 -1.13672701159
27.0 3.47824263455 -1.02818840388
27.0 3.55181842448 -0.93208544173
27.0 3.62539421441 -0.838907315148
27.0 3.69897000434 -0.752026733638

28.0 2.30102999566 -3.7447274949
28.0 2.37460578559 -3.64793840892
28.0 2.44818157552 -3.55114932294
28.0 2.52175736545 -3.45436023695
28.0 2.59533315538 -3.35757115097
28.0 2.66890894531 -3.23315990436
28.0 2.74248473524 -3.10596911174
28.0 2.81606052517 -2.95863825716
28.0 2.8896363151 -2.79235885162
28.0 2.96321210503 -2.65848033129
28.0 3.03678789497 -2.54173952388
28.0 3.1103636849 -2.43836065461
28.0 3.18393947483 -2.33669891892
28.0 3.25751526476 -2.22871751718
28.0 3.33109105469 -2.11518993656
28.0 3.40466684462 -1.99806677447
28.0 3.47824263455 -1.88092650793
28.0 3.55181842448 -1.76268109178
28.0 3.62539421441 -1.64610721582
28.0 3.69897000434 -1.53313237965

29.0 2.30102999566 -4.7447274949
29.0 2.37460578559 -4.64105819804
29.0 2.44818157552 -4.53738890119
29.0 2.52175736545 -4.43371960433
29.0 2.59533315538 -4.33005030748
29.0 2.66890894531 -4.16208472055
29.0 2.74248473524 -3.98764916559
29.0 2.81606052517 -3.81823262953
29.0 2.8896363151 -3.653538181
29.0 2.96321210503 -3.53865239217
29.0 3.03678789497 -3.44151023067
29.0 3.1103636849 -3.35105893482
29.0 3.18393947483 -3.25870276363
29.0 3.25751526476 -3.15841575258
29.0 3.33109105469 -3.04425970059
29.0 3.40466684462 -2.92465610279
29.0 3.47824263455 -2.80516386857
29.0 3.55181842448 -2.69286704021
29.0 3.62539421441 -2.58186738816
29.0 3.69897000434 -2.47366072261
