# This files contains the table for HCN cooling
# It follows the approach by Neufeld+Kaufman 1993 (bit.ly/1vnjcXV, see eqn.5).
# The data are kindly provided by K.Omukai (Mar.2019)
# See also Omukai+2010 (bit.ly/1HIaGcn)
# The first three columns are the positions in the arrays
# the 4th is log10(Tgas/K), 5th is log10((nH2+nH)/cm-3),
# the 6th is the HCN column density, i.e. log10(NHCN/cm-2),
# while the last is the cooling log10(cool), with cool in erg/s/cm3

   28    3    1    0.2903e+01    0.3000e+01    0.9000e+01   -0.2278e+02
   29    3    1    0.2954e+01    0.3000e+01    0.9000e+01   -0.2271e+02
   30    3    1    0.3000e+01    0.3000e+01    0.9000e+01   -0.2264e+02
 
    1    4    1    0.6990e+00    0.3500e+01    0.9000e+01   -0.2551e+02
    2    4    1    0.1000e+01    0.3500e+01    0.9000e+01   -0.2505e+02
    3    4    1    0.1301e+01    0.3500e+01    0.9000e+01   -0.2473e+02
    4    4    1    0.1477e+01    0.3500e+01    0.9000e+01   -0.2455e+02
    5    4    1    0.1602e+01    0.3500e+01    0.9000e+01   -0.2442e+02
    6    4    1    0.1699e+01    0.3500e+01    0.9000e+01   -0.2432e+02
    7    4    1    0.1778e+01    0.3500e+01    0.9000e+01   -0.2423e+02
    8    4    1    0.1845e+01    0.3500e+01    0.9000e+01   -0.2415e+02
    9    4    1    0.1903e+01    0.3500e+01    0.9000e+01   -0.2408e+02
   10    4    1    0.1954e+01    0.3500e+01    0.9000e+01   -0.2402e+02
   11    4    1    0.2000e+01    0.3500e+01    0.9000e+01   -0.2396e+02
   12    4    1    0.2079e+01    0.3500e+01    0.9000e+01   -0.2386e+02
   13    4    1    0.2146e+01    0.3500e+01    0.9000e+01   -0.2378e+02
   14    4    1    0.2204e+01    0.3500e+01    0.9000e+01   -0.2370e+02
   15    4    1    0.2255e+01    0.3500e+01    0.9000e+01   -0.2364e+02
   16    4    1    0.2301e+01    0.3500e+01    0.9000e+01   -0.2357e+02
   17    4    1    0.2342e+01    0.3500e+01    0.9000e+01   -0.2352e+02
   18    4    1    0.2380e+01    0.3500e+01    0.9000e+01   -0.2347e+02
   19    4    1    0.2415e+01    0.3500e+01    0.9000e+01   -0.2342e+02
   20    4    1    0.2447e+01    0.3500e+01    0.9000e+01   -0.2338e+02
   21    4    1    0.2477e+01    0.3500e+01    0.9000e+01   -0.2334e+02
   22    4    1    0.2544e+01    0.3500e+01    0.9000e+01   -0.2325e+02
   23    4    1    0.2602e+01    0.3500e+01    0.9000e+01   -0.2318e+02
   24    4    1    0.2653e+01    0.3500e+01    0.9000e+01   -0.2311e+02
   25    4    1    0.2699e+01    0.3500e+01    0.9000e+01   -0.2305e+02
   26    4    1    0.2778e+01    0.3500e+01    0.9000e+01   -0.2295e+02
   27    4    1    0.2845e+01    0.3500e+01    0.9000e+01   -0.2286e+02
   28    4    1    0.2903e+01    0.3500e+01    0.9000e+01   -0.2278e+02
   29    4    1    0.2954e+01    0.3500e+01    0.9000e+01   -0.2271e+02
   30    4    1    0.3000e+01    0.3500e+01    0.9000e+01   -0.2264e+02
 
    1    5    1    0.6990e+00    0.4000e+01    0.9000e+01   -0.2551e+02
    2    5    1    0.1000e+01    0.4000e+01    0.9000e+01   -0.2505e+02
    3    5    1    0.1301e+01    0.4000e+01    0.9000e+01   -0.2473e+02
    4    5    1    0.1477e+01    0.4000e+01    0.9000e+01   -0.2456e+02
    5    5    1    0.1602e+01    0.4000e+01    0.9000e+01   -0.2443e+02
    6    5    1    0.1699e+01    0.4000e+01    0.9000e+01   -0.2432e+02
    7    5    1    0.1778e+01    0.4000e+01    0.9000e+01   -0.2423e+02
    8    5    1    0.1845e+01    0.4000e+01    0.9000e+01   -0.2415e+02
    9    5    1    0.1903e+01    0.4000e+01    0.9000e+01   -0.2408e+02
   10    5    1    0.1954e+01    0.4000e+01    0.9000e+01   -0.2402e+02
   11    5    1    0.2000e+01    0.4000e+01    0.9000e+01   -0.2396e+02
   12    5    1    0.2079e+01    0.4000e+01    0.9000e+01   -0.2386e+02
   13    5    1    0.2146e+01    0.4000e+01    0.9000e+01   -0.2378e+02
   14    5    1    0.2204e+01    0.4000e+01    0.9000e+01   -0.2370e+02
   15    5    1    0.2255e+01    0.4000e+01    0.9000e+01   -0.2364e+02
   16    5    1    0.2301e+01    0.4000e+01    0.9000e+01   -0.2358e+02
   17    5    1    0.2342e+01    0.4000e+01    0.9000e+01   -0.2352e+02
   18    5    1    0.2380e+01    0.4000e+01    0.9000e+01   -0.2347e+02
   19    5    1    0.2415e+01    0.4000e+01    0.9000e+01   -0.2342e+02
   20    5    1    0.2447e+01    0.4000e+01    0.9000e+01   -0.2338e+02
   21    5    1    0.2477e+01    0.4000e+01    0.9000e+01   -0.2334e+02
   22    5    1    0.2544e+01    0.4000e+01    0.9000e+01   -0.2325e+02
   23    5    1    0.2602e+01    0.4000e+01    0.9000e+01   -0.2318e+02
   24    5    1    0.2653e+01    0.4000e+01    0.9000e+01   -0.2311e+02
   25    5    1    0.2699e+01    0.4000e+01    0.9000e+01   -0.2305e+02
   26    5    1    0.2778e+01    0.4000e+01    0.9000e+01   -0.2295e+02
   27    5    1    0.2845e+01    0.4000e+01    0.9000e+01   -0.2286e+02
   28    5    1    0.2903e+01    0.4000e+01    0.9000e+01   -0.2278e+02
   29    5    1    0.2954e+01    0.4000e+01    0.9000e+01   -0.2271e+02
   30    5    1    0.3000e+01    0.4000e+01    0.9000e+01   -0.2265e+02
 
    1    6    1    0.6990e+00    0.4500e+01    0.9000e+01   -0.2553e+02
    2    6    1    0.1000e+01    0.4500e+01    0.9000e+01   -0.2507e+02
    3    6    1    0.1301e+01    0.4500e+01    0.9000e+01   -0.2474e+02
    4    6    1    0.1477e+01    0.4500e+01    0.9000e+01   -0.2457e+02
    5    6    1    0.1602e+01    0.4500e+01    0.9000e+01   -0.2443e+02
    6    6    1    0.1699e+01    0.4500e+01    0.9000e+01   -0.2433e+02
    7    6    1    0.1778e+01    0.4500e+01    0.9000e+01   -0.2424e+02
    8    6    1    0.1845e+01    0.4500e+01    0.9000e+01   -0.2416e+02
    9    6    1    0.1903e+01    0.4500e+01    0.9000e+01   -0.2409e+02
   10    6    1    0.1954e+01    0.4500e+01    0.9000e+01   -0.2403e+02
   11    6    1    0.2000e+01    0.4500e+01    0.9000e+01   -0.2397e+02
   12    6    1    0.2079e+01    0.4500e+01    0.9000e+01   -0.2387e+02
   13    6    1    0.2146e+01    0.4500e+01    0.9000e+01   -0.2378e+02
   14    6    1    0.2204e+01    0.4500e+01    0.9000e+01   -0.2371e+02
   15    6    1    0.2255e+01    0.4500e+01    0.9000e+01   -0.2364e+02
   16    6    1    0.2301e+01    0.4500e+01    0.9000e+01   -0.2358e+02
   17    6    1    0.2342e+01    0.4500e+01    0.9000e+01   -0.2352e+02
   18    6    1    0.2380e+01    0.4500e+01    0.9000e+01   -0.2347e+02
   19    6    1    0.2415e+01    0.4500e+01    0.9000e+01   -0.2343e+02
   20    6    1    0.2447e+01    0.4500e+01    0.9000e+01   -0.2338e+02
   21    6    1    0.2477e+01    0.4500e+01    0.9000e+01   -0.2334e+02
   22    6    1    0.2544e+01    0.4500e+01    0.9000e+01   -0.2326e+02
   23    6    1    0.2602e+01    0.4500e+01    0.9000e+01   -0.2318e+02
   24    6    1    0.2653e+01    0.4500e+01    0.9000e+01   -0.2311e+02
   25    6    1    0.2699e+01    0.4500e+01    0.9000e+01   -0.2305e+02
   26    6    1    0.2778e+01    0.4500e+01    0.9000e+01   -0.2295e+02
